X,CH1,CH2,
Second,Volt,Volt,
1.1751500e-01,4.00000e-04,0.00000e+00,
1.1751600e-01,-4.00000e-04,-2.00000e-04,
1.1751700e-01,-1.00000e-03,-4.00000e-04,
1.1751800e-01,-1.80000e-03,-6.00000e-04,
1.1751900e-01,-2.40000e-03,-8.00000e-04,
1.1752000e-01,-3.20000e-03,-1.00000e-03,
1.1752100e-01,-4.00000e-03,-1.20000e-03,
1.1752200e-01,-3.60000e-03,-1.20000e-03,
1.1752300e-01,-3.20000e-03,-1.20000e-03,
1.1752400e-01,-2.80000e-03,-1.40000e-03,
1.1752500e-01,-2.60000e-03,-1.40000e-03,
1.1752600e-01,-2.20000e-03,-1.60000e-03,
1.1752700e-01,-1.80000e-03,-1.60000e-03,
1.1752800e-01,-1.40000e-03,-1.80000e-03,
1.1752900e-01,-1.20000e-03,-1.80000e-03,
1.1753000e-01,-8.00000e-04,-2.00000e-03,
1.1753100e-01,-4.00000e-04,-2.00000e-03,
1.1753200e-01,-2.00000e-04,-2.20000e-03,
1.1753300e-01,-2.00000e-04,-1.60000e-03,
1.1753400e-01,-2.00000e-04,-1.20000e-03,
1.1753500e-01,-4.00000e-04,-8.00000e-04,
1.1753600e-01,-4.00000e-04,-4.00000e-04,
1.1753700e-01,-6.00000e-04,0.00000e+00,
1.1753800e-01,-6.00000e-04,4.00000e-04,
1.1753900e-01,-6.00000e-04,8.00000e-04,
1.1754000e-01,-8.00000e-04,1.20000e-03,
1.1754100e-01,-8.00000e-04,1.60000e-03,
1.1754200e-01,-1.00000e-03,2.00000e-03,
1.1754300e-01,-1.00000e-03,2.40000e-03,
1.1754400e-01,-1.20000e-03,2.80000e-03,
1.1754500e-01,-1.60000e-03,2.20000e-03,
1.1754600e-01,-2.00000e-03,1.40000e-03,
1.1754700e-01,-2.40000e-03,6.00000e-04,
1.1754800e-01,-3.00000e-03,-2.00000e-04,
1.1754900e-01,-3.40000e-03,-1.00000e-03,
1.1755000e-01,-3.80000e-03,-1.80000e-03,
1.1755100e-01,-4.20000e-03,-2.60000e-03,
1.1755200e-01,-4.80000e-03,-3.40000e-03,
1.1755300e-01,-5.20000e-03,-4.20000e-03,
1.1755400e-01,-5.60000e-03,-5.00000e-03,
1.1755500e-01,-6.20000e-03,-5.80000e-03,
1.1755600e-01,-5.20000e-03,-4.80000e-03,
1.1755700e-01,-4.40000e-03,-4.00000e-03,
1.1755800e-01,-3.40000e-03,-3.00000e-03,
1.1755900e-01,-2.60000e-03,-2.20000e-03,
1.1756000e-01,-1.60000e-03,-1.20000e-03,
1.1756100e-01,-8.00000e-04,-4.00000e-04,
1.1756200e-01,2.00000e-04,6.00000e-04,
1.1756300e-01,1.00000e-03,1.40000e-03,
1.1756400e-01,2.00000e-03,2.40000e-03,
1.1756500e-01,2.80000e-03,3.20000e-03,
1.1756600e-01,3.80000e-03,4.20000e-03,
1.1756700e-01,4.60000e-03,5.00000e-03,
1.1756800e-01,3.80000e-03,4.40000e-03,
1.1756900e-01,2.80000e-03,3.60000e-03,
1.1757000e-01,1.80000e-03,3.00000e-03,
1.1757100e-01,8.00000e-04,2.20000e-03,
1.1757200e-01,-2.00000e-04,1.40000e-03,
1.1757300e-01,-1.00000e-03,8.00000e-04,
1.1757400e-01,-2.00000e-03,0.00000e+00,
1.1757500e-01,-3.00000e-03,-8.00000e-04,
1.1757600e-01,-4.00000e-03,-1.40000e-03,
1.1757700e-01,-5.00000e-03,-2.20000e-03,
1.1757800e-01,-6.00000e-03,-3.00000e-03,
1.1757900e-01,-5.00000e-03,-2.40000e-03,
1.1758000e-01,-4.00000e-03,-2.00000e-03,
1.1758100e-01,-3.00000e-03,-1.60000e-03,
1.1758200e-01,-2.20000e-03,-1.00000e-03,
1.1758300e-01,-1.20000e-03,-6.00000e-04,
1.1758400e-01,-2.00000e-04,-2.00000e-04,
1.1758500e-01,8.00000e-04,4.00000e-04,
1.1758600e-01,1.60000e-03,8.00000e-04,
1.1758700e-01,2.60000e-03,1.20000e-03,
1.1758800e-01,3.60000e-03,1.80000e-03,
1.1758900e-01,4.60000e-03,2.20000e-03,
1.1759000e-01,4.80000e-03,2.60000e-03,
1.1759100e-01,4.00000e-03,2.40000e-03,
1.1759200e-01,3.20000e-03,2.20000e-03,
1.1759300e-01,2.60000e-03,2.00000e-03,
1.1759400e-01,1.80000e-03,2.00000e-03,
1.1759500e-01,1.00000e-03,1.80000e-03,
1.1759600e-01,2.00000e-04,1.60000e-03,
1.1759700e-01,-4.00000e-04,1.40000e-03,
1.1759800e-01,-1.20000e-03,1.20000e-03,
1.1759900e-01,-2.00000e-03,1.20000e-03,
