X,CH1,CH2,
1.0907110e+00,0.00000e+00,4.20000e-03,
1.0907120e+00,0.00000e+00,5.00000e-03,
1.0907130e+00,0.00000e+00,5.80000e-03,
1.0907140e+00,0.00000e+00,5.00000e-03,
1.0907151e+00,0.00000e+00,4.00000e-03,
1.0907160e+00,0.00000e+00,3.00000e-03,
1.0907170e+00,0.00000e+00,2.00000e-03,
1.0907180e+00,0.00000e+00,1.20000e-03,
1.0907190e+00,0.00000e+00,2.00000e-04,
1.0907201e+00,0.00000e+00,-8.00000e-04,
1.0907210e+00,0.00000e+00,-1.80000e-03,
1.0907220e+00,0.00000e+00,-2.60000e-03,
1.0907230e+00,0.00000e+00,-3.60000e-03,
1.0907240e+00,0.00000e+00,-4.60000e-03,
1.0907249e+00,-2.00000e-04,-5.60000e-03,
1.0907260e+00,-2.00000e-04,-4.80000e-03,
1.0907270e+00,-2.00000e-04,-4.00000e-03,
1.0907280e+00,-2.00000e-04,-3.40000e-03,
1.0907290e+00,-2.00000e-04,-2.60000e-03,
1.0907300e+00,-2.00000e-04,-1.80000e-03,
1.0907310e+00,-2.00000e-04,-1.20000e-03,
1.0907320e+00,-2.00000e-04,-4.00000e-04,
1.0907331e+00,-2.00000e-04,4.00000e-04,
1.0907340e+00,-2.00000e-04,1.00000e-03,
1.0907350e+00,-2.00000e-04,1.80000e-03,
1.0907360e+00,-2.00000e-04,2.40000e-03,
1.0907370e+00,0.00000e+00,2.00000e-03,
1.0907381e+00,0.00000e+00,1.40000e-03,
1.0907390e+00,0.00000e+00,8.00000e-04,
1.0907400e+00,0.00000e+00,2.00000e-04,
1.0907410e+00,2.00000e-04,-4.00000e-04,
1.0907420e+00,2.00000e-04,-1.00000e-03,
1.0907429e+00,2.00000e-04,-1.60000e-03,
1.0907440e+00,2.00000e-04,-2.20000e-03,
1.0907450e+00,4.00000e-04,-2.80000e-03,
1.0907460e+00,4.00000e-04,-3.40000e-03,
1.0907470e+00,4.00000e-04,-4.00000e-03,
1.0907480e+00,4.00000e-04,-4.60000e-03,
1.0907490e+00,4.00000e-04,-4.20000e-03,
1.0907500e+00,4.00000e-04,-3.80000e-03,
1.0907511e+00,4.00000e-04,-3.40000e-03,
1.0907520e+00,4.00000e-04,-3.00000e-03,
1.0907530e+00,4.00000e-04,-2.60000e-03,
1.0907540e+00,2.00000e-04,-2.40000e-03,
1.0907550e+00,2.00000e-04,-2.00000e-03,
1.0907561e+00,2.00000e-04,-1.60000e-03,
1.0907570e+00,2.00000e-04,-1.20000e-03,
1.0907580e+00,2.00000e-04,-8.00000e-04,
1.0907590e+00,0.00000e+00,-6.00000e-04,
1.0907600e+00,0.00000e+00,-8.00000e-04,
1.0907609e+00,0.00000e+00,-1.00000e-03,
1.0907620e+00,0.00000e+00,-1.20000e-03,
1.0907630e+00,0.00000e+00,-1.40000e-03,
1.0907640e+00,0.00000e+00,-1.60000e-03,
1.0907650e+00,0.00000e+00,-1.80000e-03,
1.0907660e+00,0.00000e+00,-2.00000e-03,
1.0907670e+00,0.00000e+00,-2.20000e-03,
1.0907680e+00,0.00000e+00,-2.40000e-03,
1.0907691e+00,0.00000e+00,-2.60000e-03,
1.0907700e+00,0.00000e+00,-2.80000e-03,
1.0907710e+00,0.00000e+00,-3.20000e-03,
1.0907720e+00,0.00000e+00,-2.80000e-03,
1.0907730e+00,0.00000e+00,-2.40000e-03,
1.0907741e+00,0.00000e+00,-2.00000e-03,
1.0907750e+00,0.00000e+00,-1.60000e-03,
1.0907760e+00,0.00000e+00,-1.20000e-03,
1.0907770e+00,0.00000e+00,-8.00000e-04,
1.0907780e+00,0.00000e+00,-4.00000e-04,
1.0907789e+00,0.00000e+00,0.00000e+00,
1.0907800e+00,0.00000e+00,4.00000e-04,
1.0907810e+00,0.00000e+00,8.00000e-04,
1.0907820e+00,-2.00000e-04,1.00000e-03,
1.0907830e+00,0.00000e+00,1.20000e-03,
1.0907840e+00,0.00000e+00,1.20000e-03,
1.0907850e+00,0.00000e+00,1.20000e-03,
1.0907860e+00,0.00000e+00,1.40000e-03,
1.0907871e+00,0.00000e+00,1.40000e-03,
1.0907880e+00,0.00000e+00,1.40000e-03,
1.0907890e+00,0.00000e+00,1.60000e-03,
1.0907900e+00,0.00000e+00,1.60000e-03,
1.0907910e+00,0.00000e+00,1.60000e-03,
1.0907919e+00,0.00000e+00,1.80000e-03,
1.0907930e+00,0.00000e+00,1.80000e-03,
1.0907940e+00,0.00000e+00,1.80000e-03,
1.0907950e+00,0.00000e+00,1.60000e-03,
1.0907960e+00,0.00000e+00,1.40000e-03,
1.0907969e+00,0.00000e+00,1.20000e-03,
1.0907980e+00,0.00000e+00,8.00000e-04,
1.0907990e+00,0.00000e+00,6.00000e-04,
1.0908000e+00,0.00000e+00,4.00000e-04,
1.0908010e+00,0.00000e+00,2.00000e-04,
1.0908020e+00,0.00000e+00,-2.00000e-04,
1.0908030e+00,0.00000e+00,-4.00000e-04,
1.0908040e+00,0.00000e+00,-6.00000e-04,
1.0908051e+00,-2.00000e-04,-1.00000e-03,
1.0908060e+00,0.00000e+00,-4.00000e-04,
1.0908070e+00,0.00000e+00,0.00000e+00,
1.0908080e+00,0.00000e+00,6.00000e-04,
1.0908090e+00,0.00000e+00,1.00000e-03,
1.0908099e+00,0.00000e+00,1.60000e-03,
1.0908110e+00,0.00000e+00,2.00000e-03,
1.0908120e+00,2.00000e-04,2.60000e-03,
1.0908130e+00,2.00000e-04,3.00000e-03,
1.0908140e+00,2.00000e-04,3.60000e-03,
1.0908149e+00,2.00000e-04,4.00000e-03,
1.0908160e+00,2.00000e-04,4.60000e-03,
1.0908170e+00,2.00000e-04,5.00000e-03,
1.0908180e+00,2.00000e-04,4.40000e-03,
1.0908190e+00,2.00000e-04,3.60000e-03,
1.0908200e+00,2.00000e-04,3.00000e-03,
1.0908210e+00,2.00000e-04,2.20000e-03,
1.0908220e+00,2.00000e-04,1.40000e-03,
1.0908231e+00,2.00000e-04,8.00000e-04,
1.0908240e+00,2.00000e-04,0.00000e+00,
1.0908250e+00,2.00000e-04,-8.00000e-04,
1.0908260e+00,2.00000e-04,-1.40000e-03,
1.0908270e+00,2.00000e-04,-2.20000e-03,
1.0908279e+00,0.00000e+00,-3.00000e-03,
1.0908290e+00,2.00000e-04,-2.20000e-03,
1.0908300e+00,2.00000e-04,-1.40000e-03,
1.0908310e+00,2.00000e-04,-6.00000e-04,
1.0908320e+00,2.00000e-04,2.00000e-04,
1.0908329e+00,2.00000e-04,1.00000e-03,
1.0908340e+00,2.00000e-04,1.80000e-03,
1.0908350e+00,2.00000e-04,2.60000e-03,
1.0908360e+00,2.00000e-04,3.40000e-03,
1.0908370e+00,2.00000e-04,4.20000e-03,
1.0908380e+00,2.00000e-04,5.00000e-03,
1.0908390e+00,2.00000e-04,5.80000e-03,
1.0908400e+00,2.00000e-04,6.60000e-03,
1.0908411e+00,2.00000e-04,5.60000e-03,
1.0908420e+00,2.00000e-04,4.60000e-03,
1.0908430e+00,2.00000e-04,3.60000e-03,
1.0908440e+00,2.00000e-04,2.60000e-03,
1.0908450e+00,2.00000e-04,1.60000e-03,
1.0908459e+00,2.00000e-04,4.00000e-04,
1.0908470e+00,2.00000e-04,-6.00000e-04,
1.0908480e+00,2.00000e-04,-1.60000e-03,
1.0908490e+00,2.00000e-04,-2.60000e-03,
1.0908500e+00,2.00000e-04,-3.60000e-03,
1.0908509e+00,0.00000e+00,-4.80000e-03,
1.0908520e+00,2.00000e-04,-4.00000e-03,
1.0908530e+00,2.00000e-04,-3.40000e-03,
1.0908540e+00,2.00000e-04,-2.80000e-03,
1.0908550e+00,2.00000e-04,-2.20000e-03,
1.0908560e+00,2.00000e-04,-1.40000e-03,
1.0908570e+00,2.00000e-04,-8.00000e-04,
1.0908580e+00,2.00000e-04,-2.00000e-04,
1.0908591e+00,2.00000e-04,4.00000e-04,
1.0908600e+00,2.00000e-04,1.20000e-03,
1.0908610e+00,2.00000e-04,1.80000e-03,
1.0908620e+00,2.00000e-04,2.40000e-03,
1.0908630e+00,2.00000e-04,3.00000e-03,
1.0908639e+00,2.00000e-04,2.40000e-03,
1.0908650e+00,2.00000e-04,1.60000e-03,
1.0908660e+00,2.00000e-04,1.00000e-03,
1.0908670e+00,2.00000e-04,2.00000e-04,
1.0908680e+00,2.00000e-04,-6.00000e-04,
1.0908689e+00,0.00000e+00,-1.20000e-03,
1.0908700e+00,0.00000e+00,-2.00000e-03,
1.0908710e+00,0.00000e+00,-2.80000e-03,
1.0908720e+00,0.00000e+00,-3.40000e-03,
1.0908730e+00,0.00000e+00,-4.20000e-03,
1.0908740e+00,-2.00000e-04,-5.00000e-03,
1.0908750e+00,0.00000e+00,-4.40000e-03,
1.0908760e+00,0.00000e+00,-4.00000e-03,
1.0908771e+00,0.00000e+00,-3.60000e-03,
1.0908780e+00,0.00000e+00,-3.20000e-03,
1.0908790e+00,0.00000e+00,-2.80000e-03,
1.0908800e+00,0.00000e+00,-2.40000e-03,
1.0908810e+00,0.00000e+00,-2.00000e-03,
1.0908819e+00,0.00000e+00,-1.60000e-03,
1.0908830e+00,0.00000e+00,-1.20000e-03,
1.0908840e+00,0.00000e+00,-8.00000e-04,
1.0908850e+00,0.00000e+00,-4.00000e-04,
1.0908860e+00,0.00000e+00,0.00000e+00,
1.0908870e+00,0.00000e+00,-2.00000e-04,
1.0908880e+00,0.00000e+00,-6.00000e-04,
1.0908890e+00,0.00000e+00,-8.00000e-04,
1.0908900e+00,0.00000e+00,-1.20000e-03,
1.0908910e+00,0.00000e+00,-1.60000e-03,
1.0908920e+00,0.00000e+00,-1.80000e-03,
1.0908930e+00,0.00000e+00,-2.20000e-03,
1.0908940e+00,0.00000e+00,-2.60000e-03,
1.0908951e+00,0.00000e+00,-2.80000e-03,
1.0908960e+00,0.00000e+00,-3.20000e-03,
1.0908970e+00,-2.00000e-04,-3.60000e-03,
1.0908980e+00,0.00000e+00,-3.20000e-03,
1.0908990e+00,0.00000e+00,-2.80000e-03,
1.0908999e+00,0.00000e+00,-2.40000e-03,
1.0909010e+00,0.00000e+00,-2.00000e-03,
1.0909020e+00,0.00000e+00,-1.60000e-03,
1.0909030e+00,0.00000e+00,-1.40000e-03,
1.0909040e+00,0.00000e+00,-1.00000e-03,
1.0909050e+00,0.00000e+00,-6.00000e-04,
1.0909060e+00,0.00000e+00,-2.00000e-04,
1.0909070e+00,0.00000e+00,2.00000e-04,
1.0909081e+00,0.00000e+00,6.00000e-04,
1.0909090e+00,0.00000e+00,8.00000e-04,
1.0909100e+00,0.00000e+00,8.00000e-04,
1.0909110e+00,0.00000e+00,6.00000e-04,
1.0909120e+00,0.00000e+00,4.00000e-04,
1.0909131e+00,-2.00000e-04,4.00000e-04,
1.0909140e+00,-2.00000e-04,2.00000e-04,
1.0909150e+00,-2.00000e-04,0.00000e+00,
1.0909160e+00,-2.00000e-04,-2.00000e-04,
1.0909170e+00,-4.00000e-04,-2.00000e-04,
1.0909179e+00,-4.00000e-04,-4.00000e-04,
1.0909190e+00,-4.00000e-04,-6.00000e-04,
1.0909200e+00,-6.00000e-04,-8.00000e-04,
1.0909210e+00,-2.00000e-04,-6.00000e-04,
1.0909220e+00,2.00000e-04,-6.00000e-04,
1.0909230e+00,6.00000e-04,-6.00000e-04,
1.0909240e+00,1.00000e-03,-4.00000e-04,
1.0909250e+00,1.40000e-03,-4.00000e-04,
1.0909261e+00,1.80000e-03,-4.00000e-04,
1.0909270e+00,2.20000e-03,-2.00000e-04,
1.0909280e+00,2.60000e-03,-2.00000e-04,
1.0909290e+00,3.00000e-03,-2.00000e-04,
1.0909300e+00,3.40000e-03,0.00000e+00,
1.0909311e+00,3.80000e-03,0.00000e+00,
1.0909320e+00,4.20000e-03,0.00000e+00,
1.0909330e+00,4.00000e-03,4.00000e-04,
1.0909340e+00,3.60000e-03,8.00000e-04,
1.0909350e+00,3.40000e-03,1.20000e-03,
1.0909359e+00,3.00000e-03,1.60000e-03,
1.0909370e+00,2.60000e-03,2.00000e-03,
1.0909380e+00,2.40000e-03,2.20000e-03,
1.0909390e+00,2.00000e-03,2.60000e-03,
1.0909400e+00,1.60000e-03,3.00000e-03,
1.0909410e+00,1.40000e-03,3.40000e-03,
1.0909420e+00,1.00000e-03,3.80000e-03,
1.0909430e+00,6.00000e-04,4.00000e-03,
1.0909441e+00,2.00000e-04,3.60000e-03,
1.0909450e+00,-4.00000e-04,3.00000e-03,
1.0909460e+00,-1.00000e-03,2.40000e-03,
1.0909470e+00,-1.60000e-03,1.80000e-03,
1.0909480e+00,-2.20000e-03,1.20000e-03,
1.0909491e+00,-2.60000e-03,8.00000e-04,
1.0909500e+00,-3.20000e-03,2.00000e-04,
1.0909510e+00,-3.80000e-03,-4.00000e-04,
1.0909520e+00,-4.40000e-03,-1.00000e-03,
1.0909530e+00,-5.00000e-03,-1.60000e-03,
1.0909539e+00,-5.60000e-03,-2.20000e-03,
1.0909550e+00,-6.20000e-03,-2.80000e-03,
1.0909560e+00,-4.60000e-03,-1.80000e-03,
1.0909570e+00,-3.20000e-03,-1.00000e-03,
1.0909580e+00,-1.60000e-03,-2.00000e-04,
1.0909590e+00,-2.00000e-04,8.00000e-04,
1.0909600e+00,1.20000e-03,1.60000e-03,
1.0909610e+00,2.80000e-03,2.40000e-03,
1.0909621e+00,4.20000e-03,3.20000e-03,
1.0909630e+00,5.60000e-03,4.20000e-03,
1.0909640e+00,7.20000e-03,5.00000e-03,
1.0909650e+00,8.60000e-03,5.80000e-03,
1.0909660e+00,1.00000e-02,6.60000e-03,
1.0909671e+00,8.40000e-03,5.80000e-03,
1.0909680e+00,6.60000e-03,4.80000e-03,
1.0909690e+00,5.00000e-03,3.80000e-03,
1.0909700e+00,3.20000e-03,2.80000e-03,
1.0909710e+00,1.60000e-03,1.80000e-03,
1.0909719e+00,-2.00000e-04,1.00000e-03,
1.0909730e+00,-1.80000e-03,0.00000e+00,
1.0909740e+00,-3.60000e-03,-1.00000e-03,
1.0909750e+00,-5.20000e-03,-2.00000e-03,
1.0909760e+00,-7.00000e-03,-3.00000e-03,
1.0909770e+00,-8.60000e-03,-4.00000e-03,
1.0909780e+00,-1.04000e-02,-5.00000e-03,
1.0909790e+00,-8.60000e-03,-4.00000e-03,
1.0909801e+00,-6.80000e-03,-3.20000e-03,
1.0909810e+00,-5.20000e-03,-2.40000e-03,
1.0909820e+00,-3.40000e-03,-1.40000e-03,
1.0909830e+00,-1.60000e-03,-6.00000e-04,
1.0909840e+00,0.00000e+00,2.00000e-04,
1.0909849e+00,1.80000e-03,1.00000e-03,
1.0909860e+00,3.60000e-03,2.00000e-03,
1.0909870e+00,5.20000e-03,2.80000e-03,
1.0909880e+00,7.00000e-03,3.60000e-03,
1.0909890e+00,8.60000e-03,4.40000e-03,
1.0909899e+00,7.60000e-03,3.80000e-03,
1.0909910e+00,6.40000e-03,3.00000e-03,
1.0909920e+00,5.40000e-03,2.20000e-03,
1.0909930e+00,4.20000e-03,1.40000e-03,
1.0909940e+00,3.20000e-03,6.00000e-04,
1.0909950e+00,2.00000e-03,-2.00000e-04,
1.0909960e+00,8.00000e-04,-1.00000e-03,
1.0909970e+00,-2.00000e-04,-1.80000e-03,
1.0909981e+00,-1.40000e-03,-2.60000e-03,
1.0909990e+00,-2.40000e-03,-3.40000e-03,
1.0910000e+00,-3.60000e-03,-4.20000e-03,
1.0910010e+00,-4.80000e-03,-5.00000e-03,
1.0910020e+00,-3.80000e-03,-4.40000e-03,
1.0910029e+00,-3.00000e-03,-3.80000e-03,
1.0910040e+00,-2.00000e-03,-3.20000e-03,
1.0910050e+00,-1.20000e-03,-2.80000e-03,
1.0910060e+00,-4.00000e-04,-2.20000e-03,
1.0910070e+00,6.00000e-04,-1.60000e-03,
1.0910079e+00,1.40000e-03,-1.00000e-03,
1.0910090e+00,2.20000e-03,-6.00000e-04,
1.0910100e+00,3.20000e-03,0.00000e+00,
1.0910110e+00,4.00000e-03,6.00000e-04,
1.0910120e+00,4.80000e-03,1.00000e-03,
1.0910130e+00,3.80000e-03,6.00000e-04,
1.0910140e+00,2.80000e-03,0.00000e+00,
1.0910150e+00,1.80000e-03,-4.00000e-04,
1.0910161e+00,8.00000e-04,-1.00000e-03,
1.0910170e+00,-2.00000e-04,-1.40000e-03,
1.0910180e+00,-1.20000e-03,-2.00000e-03,
1.0910190e+00,-2.40000e-03,-2.40000e-03,
1.0910200e+00,-3.40000e-03,-3.00000e-03,
1.0910209e+00,-4.40000e-03,-3.40000e-03,
1.0910220e+00,-5.40000e-03,-4.00000e-03,
1.0910230e+00,-6.40000e-03,-4.40000e-03,
1.0910240e+00,-7.60000e-03,-5.00000e-03,
1.0910250e+00,-6.20000e-03,-4.40000e-03,
1.0910259e+00,-5.00000e-03,-4.00000e-03,
1.0910270e+00,-3.80000e-03,-3.60000e-03,
1.0910280e+00,-2.60000e-03,-3.20000e-03,
1.0910290e+00,-1.40000e-03,-2.80000e-03,
1.0910300e+00,0.00000e+00,-2.20000e-03,
1.0910310e+00,1.20000e-03,-1.80000e-03,
1.0910320e+00,2.40000e-03,-1.40000e-03,
1.0910330e+00,3.60000e-03,-1.00000e-03,
1.0910341e+00,4.80000e-03,-6.00000e-04,
1.0910350e+00,6.00000e-03,-2.00000e-04,
1.0910360e+00,5.00000e-03,-4.00000e-04,
1.0910370e+00,3.80000e-03,-6.00000e-04,
1.0910380e+00,2.60000e-03,-8.00000e-04,
1.0910389e+00,1.40000e-03,-1.00000e-03,
1.0910400e+00,2.00000e-04,-1.20000e-03,
1.0910410e+00,-8.00000e-04,-1.40000e-03,
1.0910420e+00,-2.00000e-03,-1.60000e-03,
1.0910430e+00,-3.20000e-03,-1.80000e-03,
1.0910439e+00,-4.40000e-03,-2.00000e-03,
1.0910450e+00,-5.60000e-03,-2.20000e-03,
1.0910460e+00,-6.80000e-03,-2.40000e-03,
1.0910470e+00,-8.00000e-03,-2.60000e-03,
1.0910480e+00,-6.60000e-03,-2.20000e-03,
1.0910490e+00,-5.20000e-03,-1.80000e-03,
1.0910500e+00,-4.00000e-03,-1.40000e-03,
1.0910510e+00,-2.60000e-03,-1.20000e-03,
1.0910521e+00,-1.20000e-03,-8.00000e-04,
1.0910530e+00,0.00000e+00,-4.00000e-04,
1.0910540e+00,1.40000e-03,0.00000e+00,
1.0910550e+00,2.80000e-03,2.00000e-04,
1.0910560e+00,4.00000e-03,6.00000e-04,
1.0910569e+00,5.40000e-03,1.00000e-03,
1.0910580e+00,6.60000e-03,1.20000e-03,
1.0910590e+00,6.00000e-03,1.40000e-03,
1.0910600e+00,5.20000e-03,1.40000e-03,
1.0910610e+00,4.60000e-03,1.60000e-03,
1.0910619e+00,3.80000e-03,1.60000e-03,
1.0910630e+00,3.00000e-03,1.80000e-03,
1.0910640e+00,2.40000e-03,1.80000e-03,
1.0910650e+00,1.60000e-03,2.00000e-03,
1.0910660e+00,8.00000e-04,2.00000e-03,
1.0910670e+00,2.00000e-04,2.20000e-03,
1.0910680e+00,-6.00000e-04,2.20000e-03,
1.0910690e+00,-1.40000e-03,2.40000e-03,
1.0910701e+00,-2.20000e-03,2.40000e-03,
1.0910710e+00,-2.00000e-03,2.20000e-03,
1.0910720e+00,-2.00000e-03,1.80000e-03,
1.0910730e+00,-2.00000e-03,1.40000e-03,
1.0910740e+00,-1.80000e-03,1.20000e-03,
1.0910749e+00,-1.80000e-03,8.00000e-04,
1.0910760e+00,-1.80000e-03,4.00000e-04,
1.0910770e+00,-1.80000e-03,0.00000e+00,
1.0910780e+00,-1.60000e-03,-2.00000e-04,
1.0910790e+00,-1.60000e-03,-6.00000e-04,
1.0910800e+00,-1.60000e-03,-1.00000e-03,
1.0910810e+00,-1.60000e-03,-1.40000e-03,
1.0910820e+00,-8.00000e-04,-8.00000e-04,
1.0910830e+00,-2.00000e-04,-2.00000e-04,
1.0910840e+00,4.00000e-04,4.00000e-04,
1.0910850e+00,1.00000e-03,1.00000e-03,
1.0910860e+00,1.60000e-03,1.60000e-03,
1.0910870e+00,2.20000e-03,2.00000e-03,
1.0910881e+00,3.00000e-03,2.60000e-03,
1.0910890e+00,3.60000e-03,3.20000e-03,
1.0910900e+00,4.20000e-03,3.80000e-03,
1.0910910e+00,4.80000e-03,4.40000e-03,
