X,CH1,CH2,
1.1653400e-01,7.00000e-03,0.00000e+00,
1.1653500e-01,5.80000e-03,0.00000e+00,
1.1653600e-01,4.60000e-03,0.00000e+00,
1.1653700e-01,3.40000e-03,0.00000e+00,
1.1653800e-01,2.20000e-03,0.00000e+00,
1.1653900e-01,1.00000e-03,0.00000e+00,
1.1654000e-01,-2.00000e-04,0.00000e+00,
1.1654100e-01,-1.40000e-03,0.00000e+00,
1.1654200e-01,-2.60000e-03,0.00000e+00,
1.1654300e-01,-3.80000e-03,0.00000e+00,
1.1654400e-01,-5.00000e-03,0.00000e+00,
1.1654500e-01,-6.40000e-03,0.00000e+00,
1.1654600e-01,-5.00000e-03,0.00000e+00,
1.1654700e-01,-3.60000e-03,0.00000e+00,
1.1654800e-01,-2.20000e-03,0.00000e+00,
1.1654900e-01,-8.00000e-04,0.00000e+00,
1.1655000e-01,6.00000e-04,0.00000e+00,
1.1655100e-01,1.80000e-03,0.00000e+00,
1.1655200e-01,3.20000e-03,0.00000e+00,
1.1655300e-01,4.60000e-03,0.00000e+00,
1.1655400e-01,6.00000e-03,0.00000e+00,
1.1655500e-01,7.40000e-03,0.00000e+00,
1.1655600e-01,8.80000e-03,0.00000e+00,
1.1655700e-01,1.00000e-02,-2.00000e-04,
1.1655800e-01,8.00000e-03,0.00000e+00,
1.1655900e-01,5.80000e-03,0.00000e+00,
1.1656000e-01,3.80000e-03,0.00000e+00,
1.1656100e-01,1.60000e-03,0.00000e+00,
1.1656200e-01,-6.00000e-04,0.00000e+00,
1.1656300e-01,-2.60000e-03,0.00000e+00,
1.1656400e-01,-4.80000e-03,0.00000e+00,
1.1656500e-01,-7.00000e-03,0.00000e+00,
1.1656600e-01,-9.00000e-03,0.00000e+00,
1.1656700e-01,-1.12000e-02,0.00000e+00,
1.1656800e-01,-1.34000e-02,0.00000e+00,
1.1656900e-01,-1.14000e-02,0.00000e+00,
1.1657000e-01,-9.60000e-03,0.00000e+00,
1.1657100e-01,-7.80000e-03,0.00000e+00,
1.1657200e-01,-6.00000e-03,0.00000e+00,
1.1657300e-01,-4.20000e-03,0.00000e+00,
1.1657400e-01,-2.40000e-03,0.00000e+00,
1.1657500e-01,-4.00000e-04,0.00000e+00,
1.1657600e-01,1.40000e-03,0.00000e+00,
1.1657700e-01,3.20000e-03,0.00000e+00,
1.1657800e-01,5.00000e-03,0.00000e+00,
1.1657900e-01,6.80000e-03,0.00000e+00,
1.1658000e-01,8.60000e-03,0.00000e+00,
1.1658100e-01,7.00000e-03,0.00000e+00,
1.1658200e-01,5.20000e-03,0.00000e+00,
1.1658300e-01,3.40000e-03,0.00000e+00,
1.1658400e-01,1.80000e-03,0.00000e+00,
1.1658500e-01,0.00000e+00,0.00000e+00,
1.1658600e-01,-1.80000e-03,0.00000e+00,
1.1658700e-01,-3.60000e-03,0.00000e+00,
1.1658800e-01,-5.20000e-03,0.00000e+00,
1.1658900e-01,-7.00000e-03,0.00000e+00,
1.1659000e-01,-8.80000e-03,0.00000e+00,
1.1659100e-01,-1.06000e-02,-2.00000e-04,
1.1659200e-01,-9.40000e-03,-2.00000e-04,
1.1659300e-01,-8.20000e-03,-2.00000e-04,
1.1659400e-01,-7.00000e-03,-2.00000e-04,
1.1659500e-01,-5.80000e-03,-2.00000e-04,
1.1659600e-01,-4.60000e-03,-2.00000e-04,
1.1659700e-01,-3.40000e-03,-2.00000e-04,
1.1659800e-01,-2.20000e-03,-2.00000e-04,
1.1659900e-01,-1.00000e-03,-2.00000e-04,
1.1660000e-01,2.00000e-04,-2.00000e-04,
1.1660100e-01,1.40000e-03,-2.00000e-04,
1.1660200e-01,2.60000e-03,-2.00000e-04,
1.1660300e-01,3.80000e-03,-2.00000e-04,
1.1660400e-01,3.20000e-03,0.00000e+00,
1.1660500e-01,2.60000e-03,0.00000e+00,
1.1660600e-01,2.00000e-03,0.00000e+00,
1.1660700e-01,1.40000e-03,0.00000e+00,
1.1660800e-01,8.00000e-04,0.00000e+00,
1.1660900e-01,0.00000e+00,0.00000e+00,
1.1661000e-01,-6.00000e-04,0.00000e+00,
1.1661100e-01,-1.20000e-03,0.00000e+00,
1.1661200e-01,-1.80000e-03,0.00000e+00,
1.1661300e-01,-2.40000e-03,0.00000e+00,
1.1661400e-01,-3.20000e-03,0.00000e+00,
1.1661500e-01,-2.80000e-03,0.00000e+00,
1.1661600e-01,-2.60000e-03,0.00000e+00,
1.1661700e-01,-2.40000e-03,0.00000e+00,
1.1661800e-01,-2.20000e-03,0.00000e+00,
1.1661900e-01,-2.00000e-03,0.00000e+00,
1.1662000e-01,-1.80000e-03,0.00000e+00,
1.1662100e-01,-1.60000e-03,0.00000e+00,
1.1662200e-01,-1.40000e-03,0.00000e+00,
1.1662300e-01,-1.20000e-03,0.00000e+00,
1.1662400e-01,-1.00000e-03,0.00000e+00,
1.1662500e-01,-8.00000e-04,0.00000e+00,
1.1662600e-01,-6.00000e-04,0.00000e+00,
1.1662700e-01,-2.00000e-04,0.00000e+00,
1.1662800e-01,2.00000e-04,0.00000e+00,
1.1662900e-01,4.00000e-04,0.00000e+00,
1.1663000e-01,8.00000e-04,0.00000e+00,
1.1663100e-01,1.00000e-03,0.00000e+00,
1.1663200e-01,1.40000e-03,0.00000e+00,
1.1663300e-01,1.60000e-03,0.00000e+00,
1.1663400e-01,2.00000e-03,0.00000e+00,
1.1663500e-01,2.20000e-03,0.00000e+00,
1.1663600e-01,2.60000e-03,0.00000e+00,
1.1663700e-01,2.80000e-03,-2.00000e-04,
1.1663800e-01,2.40000e-03,0.00000e+00,
1.1663900e-01,2.00000e-03,0.00000e+00,
1.1664000e-01,1.60000e-03,0.00000e+00,
1.1664100e-01,1.00000e-03,0.00000e+00,
1.1664200e-01,6.00000e-04,0.00000e+00,
1.1664300e-01,2.00000e-04,0.00000e+00,
1.1664400e-01,-2.00000e-04,0.00000e+00,
1.1664500e-01,-8.00000e-04,0.00000e+00,
1.1664600e-01,-1.20000e-03,0.00000e+00,
1.1664700e-01,-1.60000e-03,0.00000e+00,
1.1664800e-01,-2.00000e-03,0.00000e+00,
1.1664900e-01,-2.60000e-03,0.00000e+00,
1.1665000e-01,-1.80000e-03,0.00000e+00,
1.1665100e-01,-1.00000e-03,0.00000e+00,
1.1665200e-01,-4.00000e-04,0.00000e+00,
1.1665300e-01,4.00000e-04,0.00000e+00,
1.1665400e-01,1.00000e-03,0.00000e+00,
1.1665500e-01,1.80000e-03,0.00000e+00,
1.1665600e-01,2.40000e-03,0.00000e+00,
1.1665700e-01,3.20000e-03,0.00000e+00,
1.1665800e-01,3.80000e-03,0.00000e+00,
1.1665900e-01,4.60000e-03,0.00000e+00,
1.1666000e-01,5.20000e-03,-2.00000e-04,
1.1666100e-01,4.40000e-03,-2.00000e-04,
1.1666200e-01,3.60000e-03,-2.00000e-04,
1.1666300e-01,2.80000e-03,-2.00000e-04,
1.1666400e-01,2.00000e-03,-2.00000e-04,
1.1666500e-01,1.20000e-03,-2.00000e-04,
1.1666600e-01,4.00000e-04,-2.00000e-04,
1.1666700e-01,-6.00000e-04,-2.00000e-04,
1.1666800e-01,-1.40000e-03,-2.00000e-04,
1.1666900e-01,-2.20000e-03,-2.00000e-04,
1.1667000e-01,-3.00000e-03,-2.00000e-04,
1.1667100e-01,-3.80000e-03,-2.00000e-04,
1.1667200e-01,-4.80000e-03,-2.00000e-04,
1.1667300e-01,-3.40000e-03,-2.00000e-04,
1.1667400e-01,-2.20000e-03,-2.00000e-04,
1.1667500e-01,-8.00000e-04,-2.00000e-04,
1.1667600e-01,4.00000e-04,-2.00000e-04,
1.1667700e-01,1.60000e-03,-2.00000e-04,
1.1667800e-01,3.00000e-03,-2.00000e-04,
1.1667900e-01,4.20000e-03,-2.00000e-04,
1.1668000e-01,5.40000e-03,-2.00000e-04,
1.1668100e-01,6.80000e-03,-2.00000e-04,
1.1668200e-01,8.00000e-03,-2.00000e-04,
1.1668300e-01,9.20000e-03,-2.00000e-04,
1.1668400e-01,7.60000e-03,0.00000e+00,
1.1668500e-01,6.00000e-03,0.00000e+00,
1.1668600e-01,4.40000e-03,0.00000e+00,
1.1668700e-01,2.80000e-03,0.00000e+00,
1.1668800e-01,1.20000e-03,0.00000e+00,
1.1668900e-01,-4.00000e-04,0.00000e+00,
1.1669000e-01,-2.00000e-03,0.00000e+00,
1.1669100e-01,-3.60000e-03,0.00000e+00,
1.1669200e-01,-5.20000e-03,0.00000e+00,
1.1669300e-01,-6.80000e-03,0.00000e+00,
1.1669400e-01,-8.40000e-03,0.00000e+00,
1.1669500e-01,-1.00000e-02,0.00000e+00,
1.1669600e-01,-8.20000e-03,0.00000e+00,
1.1669700e-01,-6.40000e-03,0.00000e+00,
1.1669800e-01,-4.60000e-03,0.00000e+00,
1.1669900e-01,-2.80000e-03,0.00000e+00,
1.1670000e-01,-1.00000e-03,0.00000e+00,
1.1670100e-01,8.00000e-04,0.00000e+00,
1.1670200e-01,2.60000e-03,0.00000e+00,
1.1670300e-01,4.40000e-03,0.00000e+00,
1.1670400e-01,6.20000e-03,0.00000e+00,
1.1670500e-01,8.00000e-03,0.00000e+00,
1.1670600e-01,9.60000e-03,0.00000e+00,
1.1670700e-01,8.00000e-03,0.00000e+00,
1.1670800e-01,6.20000e-03,0.00000e+00,
1.1670900e-01,4.60000e-03,0.00000e+00,
1.1671000e-01,2.80000e-03,0.00000e+00,
1.1671100e-01,1.20000e-03,0.00000e+00,
1.1671200e-01,-6.00000e-04,0.00000e+00,
1.1671300e-01,-2.40000e-03,0.00000e+00,
1.1671400e-01,-4.00000e-03,0.00000e+00,
1.1671500e-01,-5.80000e-03,0.00000e+00,
1.1671600e-01,-7.40000e-03,0.00000e+00,
1.1671700e-01,-9.20000e-03,0.00000e+00,
1.1671800e-01,-1.10000e-02,0.00000e+00,
1.1671900e-01,-9.40000e-03,0.00000e+00,
1.1672000e-01,-7.80000e-03,0.00000e+00,
1.1672100e-01,-6.40000e-03,0.00000e+00,
1.1672200e-01,-4.80000e-03,0.00000e+00,
1.1672300e-01,-3.20000e-03,0.00000e+00,
1.1672400e-01,-1.80000e-03,0.00000e+00,
1.1672500e-01,-2.00000e-04,0.00000e+00,
1.1672600e-01,1.40000e-03,0.00000e+00,
1.1672700e-01,2.80000e-03,0.00000e+00,
1.1672800e-01,4.40000e-03,0.00000e+00,
1.1672900e-01,5.80000e-03,0.00000e+00,
1.1673000e-01,5.00000e-03,0.00000e+00,
1.1673100e-01,4.00000e-03,0.00000e+00,
1.1673200e-01,3.00000e-03,0.00000e+00,
1.1673300e-01,2.00000e-03,0.00000e+00,
1.1673400e-01,1.20000e-03,0.00000e+00,
1.1673500e-01,2.00000e-04,0.00000e+00,
1.1673600e-01,-8.00000e-04,0.00000e+00,
1.1673700e-01,-1.80000e-03,0.00000e+00,
1.1673800e-01,-2.60000e-03,0.00000e+00,
1.1673900e-01,-3.60000e-03,0.00000e+00,
1.1674000e-01,-4.60000e-03,0.00000e+00,
1.1674100e-01,-5.60000e-03,-2.00000e-04,
1.1674200e-01,-4.80000e-03,-2.00000e-04,
1.1674300e-01,-4.20000e-03,-2.00000e-04,
1.1674400e-01,-3.60000e-03,-2.00000e-04,
1.1674500e-01,-2.80000e-03,-2.00000e-04,
1.1674600e-01,-2.20000e-03,-2.00000e-04,
1.1674700e-01,-1.60000e-03,-2.00000e-04,
1.1674800e-01,-1.00000e-03,-2.00000e-04,
1.1674900e-01,-2.00000e-04,-2.00000e-04,
1.1675000e-01,4.00000e-04,-2.00000e-04,
1.1675100e-01,1.00000e-03,-2.00000e-04,
1.1675200e-01,1.60000e-03,-2.00000e-04,
1.1675300e-01,1.60000e-03,0.00000e+00,
1.1675400e-01,1.60000e-03,0.00000e+00,
1.1675500e-01,1.60000e-03,0.00000e+00,
1.1675600e-01,1.60000e-03,0.00000e+00,
1.1675700e-01,1.60000e-03,0.00000e+00,
1.1675800e-01,1.60000e-03,0.00000e+00,
1.1675900e-01,1.40000e-03,0.00000e+00,
1.1676000e-01,1.40000e-03,0.00000e+00,
1.1676100e-01,1.40000e-03,0.00000e+00,
1.1676200e-01,1.40000e-03,0.00000e+00,
1.1676300e-01,1.40000e-03,0.00000e+00,
1.1676400e-01,1.20000e-03,0.00000e+00,
1.1676500e-01,1.00000e-03,0.00000e+00,
1.1676600e-01,8.00000e-04,0.00000e+00,
1.1676700e-01,6.00000e-04,0.00000e+00,
1.1676800e-01,4.00000e-04,0.00000e+00,
1.1676900e-01,2.00000e-04,0.00000e+00,
1.1677000e-01,0.00000e+00,0.00000e+00,
1.1677100e-01,-2.00000e-04,0.00000e+00,
1.1677200e-01,-4.00000e-04,0.00000e+00,
1.1677300e-01,-6.00000e-04,0.00000e+00,
1.1677400e-01,-8.00000e-04,0.00000e+00,
1.1677500e-01,-1.00000e-03,-2.00000e-04,
1.1677600e-01,-4.00000e-04,0.00000e+00,
1.1677700e-01,2.00000e-04,0.00000e+00,
1.1677800e-01,6.00000e-04,2.00000e-04,
1.1677900e-01,1.20000e-03,2.00000e-04,
1.1678000e-01,1.60000e-03,4.00000e-04,
1.1678100e-01,2.20000e-03,4.00000e-04,
1.1678200e-01,2.80000e-03,6.00000e-04,
1.1678300e-01,3.20000e-03,6.00000e-04,
1.1678400e-01,3.80000e-03,8.00000e-04,
1.1678500e-01,4.20000e-03,8.00000e-04,
1.1678600e-01,4.80000e-03,1.00000e-03,
1.1678700e-01,5.20000e-03,1.00000e-03,
1.1678800e-01,4.40000e-03,8.00000e-04,
1.1678900e-01,3.60000e-03,4.00000e-04,
1.1679000e-01,2.80000e-03,2.00000e-04,
1.1679100e-01,1.80000e-03,-2.00000e-04,
1.1679200e-01,1.00000e-03,-6.00000e-04,
1.1679300e-01,2.00000e-04,-8.00000e-04,
1.1679400e-01,-6.00000e-04,-1.20000e-03,
1.1679500e-01,-1.60000e-03,-1.60000e-03,
1.1679600e-01,-2.40000e-03,-1.80000e-03,
1.1679700e-01,-3.20000e-03,-2.20000e-03,
1.1679800e-01,-4.20000e-03,-2.60000e-03,
1.1679900e-01,-3.00000e-03,-2.20000e-03,
1.1680000e-01,-2.00000e-03,-2.00000e-03,
1.1680100e-01,-1.00000e-03,-1.60000e-03,
1.1680200e-01,0.00000e+00,-1.40000e-03,
1.1680300e-01,1.20000e-03,-1.00000e-03,
1.1680400e-01,2.20000e-03,-8.00000e-04,
1.1680500e-01,3.20000e-03,-6.00000e-04,
1.1680600e-01,4.20000e-03,-2.00000e-04,
1.1680700e-01,5.40000e-03,0.00000e+00,
1.1680800e-01,6.40000e-03,4.00000e-04,
1.1680900e-01,7.40000e-03,6.00000e-04,
1.1681000e-01,8.40000e-03,8.00000e-04,
1.1681100e-01,6.80000e-03,4.00000e-04,
1.1681200e-01,5.20000e-03,-2.00000e-04,
1.1681300e-01,3.60000e-03,-8.00000e-04,
1.1681400e-01,2.00000e-03,-1.40000e-03,
1.1681500e-01,4.00000e-04,-2.00000e-03,
1.1681600e-01,-1.20000e-03,-2.40000e-03,
1.1681700e-01,-2.80000e-03,-3.00000e-03,
1.1681800e-01,-4.40000e-03,-3.60000e-03,
1.1681900e-01,-6.00000e-03,-4.20000e-03,
1.1682000e-01,-7.60000e-03,-4.80000e-03,
1.1682100e-01,-9.40000e-03,-5.40000e-03,
1.1682200e-01,-7.60000e-03,-4.40000e-03,
1.1682300e-01,-6.00000e-03,-3.60000e-03,
1.1682400e-01,-4.40000e-03,-2.80000e-03,
1.1682500e-01,-2.80000e-03,-2.00000e-03,
1.1682600e-01,-1.00000e-03,-1.20000e-03,
1.1682700e-01,6.00000e-04,-4.00000e-04,
1.1682800e-01,2.20000e-03,6.00000e-04,
1.1682900e-01,3.80000e-03,1.40000e-03,
1.1683000e-01,5.60000e-03,2.20000e-03,
1.1683100e-01,7.20000e-03,3.00000e-03,
1.1683200e-01,8.80000e-03,3.80000e-03,
1.1683300e-01,1.04000e-02,4.60000e-03,
1.1683400e-01,8.40000e-03,4.20000e-03,
1.1683500e-01,6.40000e-03,3.60000e-03,
1.1683600e-01,4.20000e-03,3.00000e-03,
1.1683700e-01,2.20000e-03,2.60000e-03,
1.1683800e-01,2.00000e-04,2.00000e-03,
1.1683900e-01,-2.00000e-03,1.40000e-03,
1.1684000e-01,-4.00000e-03,8.00000e-04,
1.1684100e-01,-6.00000e-03,4.00000e-04,
1.1684200e-01,-8.20000e-03,-2.00000e-04,
1.1684300e-01,-1.02000e-02,-8.00000e-04,
1.1684400e-01,-1.24000e-02,-1.40000e-03,
1.1684500e-01,-1.06000e-02,-1.20000e-03,
1.1684600e-01,-9.00000e-03,-1.00000e-03,
1.1684700e-01,-7.20000e-03,-1.00000e-03,
1.1684800e-01,-5.60000e-03,-8.00000e-04,
1.1684900e-01,-3.80000e-03,-8.00000e-04,
1.1685000e-01,-2.20000e-03,-6.00000e-04,
1.1685100e-01,-4.00000e-04,-4.00000e-04,
1.1685200e-01,1.20000e-03,-4.00000e-04,
1.1685300e-01,3.00000e-03,-2.00000e-04,
1.1685400e-01,4.60000e-03,-2.00000e-04,
1.1685500e-01,6.40000e-03,0.00000e+00,
1.1685600e-01,8.00000e-03,0.00000e+00,
1.1685700e-01,6.60000e-03,6.00000e-04,
1.1685800e-01,5.00000e-03,1.20000e-03,
1.1685900e-01,3.60000e-03,1.80000e-03,
1.1686000e-01,2.00000e-03,2.20000e-03,
1.1686100e-01,6.00000e-04,2.80000e-03,
1.1686200e-01,-1.00000e-03,3.40000e-03,
1.1686300e-01,-2.40000e-03,4.00000e-03,
1.1686400e-01,-4.00000e-03,4.40000e-03,
1.1686500e-01,-5.40000e-03,5.00000e-03,
1.1686600e-01,-7.00000e-03,5.60000e-03,
1.1686700e-01,-8.60000e-03,6.00000e-03,
1.1686800e-01,-7.60000e-03,5.00000e-03,
1.1686900e-01,-6.60000e-03,3.80000e-03,
1.1687000e-01,-5.60000e-03,2.80000e-03,
1.1687100e-01,-4.80000e-03,1.60000e-03,
1.1687200e-01,-3.80000e-03,6.00000e-04,
1.1687300e-01,-2.80000e-03,-6.00000e-04,
1.1687400e-01,-1.80000e-03,-1.60000e-03,
1.1687500e-01,-1.00000e-03,-2.80000e-03,
1.1687600e-01,0.00000e+00,-3.80000e-03,
1.1687700e-01,1.00000e-03,-5.00000e-03,
1.1687800e-01,2.00000e-03,-6.00000e-03,
1.1687900e-01,2.80000e-03,-7.20000e-03,
1.1688000e-01,2.40000e-03,-5.80000e-03,
1.1688100e-01,2.00000e-03,-4.60000e-03,
1.1688200e-01,1.60000e-03,-3.20000e-03,
1.1688300e-01,1.20000e-03,-2.00000e-03,
1.1688400e-01,8.00000e-04,-6.00000e-04,
1.1688500e-01,2.00000e-04,6.00000e-04,
1.1688600e-01,-2.00000e-04,2.00000e-03,
1.1688700e-01,-6.00000e-04,3.20000e-03,
1.1688800e-01,-1.00000e-03,4.60000e-03,
1.1688900e-01,-1.40000e-03,5.80000e-03,
1.1689000e-01,-2.00000e-03,7.00000e-03,
1.1689100e-01,-1.80000e-03,6.00000e-03,
1.1689200e-01,-1.60000e-03,4.80000e-03,
1.1689300e-01,-1.40000e-03,3.80000e-03,
1.1689400e-01,-1.40000e-03,2.60000e-03,
1.1689500e-01,-1.20000e-03,1.60000e-03,
1.1689600e-01,-1.00000e-03,4.00000e-04,
1.1689700e-01,-8.00000e-04,-6.00000e-04,
1.1689800e-01,-8.00000e-04,-1.80000e-03,
1.1689900e-01,-6.00000e-04,-2.80000e-03,
1.1690000e-01,-4.00000e-04,-4.00000e-03,
1.1690100e-01,-2.00000e-04,-5.00000e-03,
1.1690200e-01,-2.00000e-04,-6.20000e-03,
1.1690300e-01,2.00000e-04,-5.00000e-03,
1.1690400e-01,4.00000e-04,-4.00000e-03,
1.1690500e-01,8.00000e-04,-2.80000e-03,
1.1690600e-01,1.00000e-03,-1.80000e-03,
1.1690700e-01,1.40000e-03,-8.00000e-04,
1.1690800e-01,1.60000e-03,4.00000e-04,
1.1690900e-01,2.00000e-03,1.40000e-03,
1.1691000e-01,2.20000e-03,2.40000e-03,
1.1691100e-01,2.60000e-03,3.60000e-03,
1.1691200e-01,2.80000e-03,4.60000e-03,
1.1691300e-01,3.00000e-03,5.60000e-03,
1.1691400e-01,2.60000e-03,4.80000e-03,
1.1691500e-01,2.00000e-03,3.80000e-03,
1.1691600e-01,1.60000e-03,2.80000e-03,
1.1691700e-01,1.00000e-03,1.80000e-03,
1.1691800e-01,6.00000e-04,1.00000e-03,
1.1691900e-01,0.00000e+00,0.00000e+00,
1.1692000e-01,-4.00000e-04,-1.00000e-03,
1.1692100e-01,-1.00000e-03,-2.00000e-03,
1.1692200e-01,-1.40000e-03,-2.80000e-03,
