X,CH1,CH2,
1.0912120e+00,3.20000e-03,3.00000e-03,
1.0912130e+00,3.40000e-03,3.20000e-03,
1.0912139e+00,3.60000e-03,3.60000e-03,
1.0912150e+00,3.80000e-03,3.80000e-03,
1.0912160e+00,3.80000e-03,4.00000e-03,
1.0912170e+00,3.00000e-03,3.60000e-03,
1.0912180e+00,2.20000e-03,3.00000e-03,
1.0912189e+00,1.40000e-03,2.40000e-03,
1.0912200e+00,6.00000e-04,1.80000e-03,
1.0912210e+00,-2.00000e-04,1.20000e-03,
1.0912220e+00,-1.20000e-03,8.00000e-04,
1.0912230e+00,-2.00000e-03,2.00000e-04,
1.0912240e+00,-2.80000e-03,-4.00000e-04,
1.0912250e+00,-3.60000e-03,-1.00000e-03,
1.0912260e+00,-4.40000e-03,-1.60000e-03,
1.0912271e+00,-5.40000e-03,-2.20000e-03,
1.0912280e+00,-4.20000e-03,-1.40000e-03,
1.0912290e+00,-3.00000e-03,-8.00000e-04,
1.0912300e+00,-2.00000e-03,0.00000e+00,
1.0912310e+00,-8.00000e-04,6.00000e-04,
1.0912319e+00,2.00000e-04,1.40000e-03,
1.0912330e+00,1.40000e-03,2.00000e-03,
1.0912340e+00,2.60000e-03,2.60000e-03,
1.0912350e+00,3.60000e-03,3.40000e-03,
1.0912360e+00,4.80000e-03,4.00000e-03,
1.0912369e+00,5.80000e-03,4.80000e-03,
1.0912380e+00,7.00000e-03,5.40000e-03,
1.0912390e+00,8.00000e-03,6.00000e-03,
1.0912400e+00,6.60000e-03,5.20000e-03,
1.0912410e+00,5.20000e-03,4.20000e-03,
1.0912420e+00,3.80000e-03,3.20000e-03,
1.0912430e+00,2.40000e-03,2.20000e-03,
1.0912440e+00,1.00000e-03,1.20000e-03,
1.0912451e+00,-4.00000e-04,4.00000e-04,
1.0912460e+00,-1.80000e-03,-6.00000e-04,
1.0912470e+00,-3.20000e-03,-1.60000e-03,
1.0912480e+00,-4.60000e-03,-2.60000e-03,
1.0912490e+00,-6.00000e-03,-3.60000e-03,
1.0912499e+00,-7.40000e-03,-4.60000e-03,
1.0912510e+00,-6.20000e-03,-3.60000e-03,
1.0912520e+00,-5.00000e-03,-2.80000e-03,
1.0912530e+00,-3.80000e-03,-2.00000e-03,
1.0912540e+00,-2.60000e-03,-1.20000e-03,
1.0912549e+00,-1.40000e-03,-4.00000e-04,
1.0912560e+00,-2.00000e-04,4.00000e-04,
1.0912570e+00,1.00000e-03,1.20000e-03,
1.0912580e+00,2.20000e-03,2.00000e-03,
1.0912590e+00,3.40000e-03,2.80000e-03,
1.0912600e+00,4.60000e-03,3.60000e-03,
1.0912610e+00,5.80000e-03,4.40000e-03,
1.0912620e+00,7.00000e-03,5.20000e-03,
1.0912631e+00,5.80000e-03,4.20000e-03,
1.0912640e+00,4.40000e-03,3.20000e-03,
1.0912650e+00,3.00000e-03,2.20000e-03,
1.0912660e+00,1.60000e-03,1.00000e-03,
1.0912670e+00,2.00000e-04,0.00000e+00,
1.0912679e+00,-1.00000e-03,-1.00000e-03,
1.0912690e+00,-2.40000e-03,-2.00000e-03,
1.0912700e+00,-3.80000e-03,-3.20000e-03,
1.0912710e+00,-5.20000e-03,-4.20000e-03,
1.0912720e+00,-6.60000e-03,-5.20000e-03,
1.0912730e+00,-8.00000e-03,-6.40000e-03,
1.0912740e+00,-6.60000e-03,-5.60000e-03,
1.0912750e+00,-5.40000e-03,-5.00000e-03,
1.0912760e+00,-4.20000e-03,-4.20000e-03,
1.0912770e+00,-3.00000e-03,-3.60000e-03,
1.0912780e+00,-1.80000e-03,-2.80000e-03,
1.0912790e+00,-6.00000e-04,-2.20000e-03,
1.0912800e+00,6.00000e-04,-1.60000e-03,
1.0912811e+00,1.80000e-03,-8.00000e-04,
1.0912820e+00,3.00000e-03,-2.00000e-04,
1.0912830e+00,4.20000e-03,6.00000e-04,
1.0912840e+00,5.40000e-03,1.20000e-03,
1.0912850e+00,6.60000e-03,1.80000e-03,
1.0912859e+00,5.20000e-03,1.20000e-03,
1.0912870e+00,3.80000e-03,4.00000e-04,
1.0912880e+00,2.40000e-03,-2.00000e-04,
1.0912890e+00,1.00000e-03,-1.00000e-03,
1.0912900e+00,-4.00000e-04,-1.80000e-03,
1.0912910e+00,-1.80000e-03,-2.40000e-03,
1.0912920e+00,-3.20000e-03,-3.20000e-03,
1.0912930e+00,-4.60000e-03,-4.00000e-03,
1.0912941e+00,-6.00000e-03,-4.60000e-03,
1.0912950e+00,-7.40000e-03,-5.40000e-03,
1.0912960e+00,-8.80000e-03,-6.20000e-03,
1.0912970e+00,-7.40000e-03,-5.60000e-03,
1.0912980e+00,-6.00000e-03,-5.00000e-03,
1.0912991e+00,-4.60000e-03,-4.60000e-03,
1.0913000e+00,-3.20000e-03,-4.00000e-03,
1.0913010e+00,-1.80000e-03,-3.60000e-03,
1.0913020e+00,-6.00000e-04,-3.00000e-03,
1.0913030e+00,8.00000e-04,-2.40000e-03,
1.0913039e+00,2.20000e-03,-2.00000e-03,
1.0913050e+00,3.60000e-03,-1.40000e-03,
1.0913060e+00,5.00000e-03,-1.00000e-03,
1.0913070e+00,6.40000e-03,-4.00000e-04,
1.0913080e+00,7.60000e-03,0.00000e+00,
1.0913090e+00,6.40000e-03,-4.00000e-04,
1.0913100e+00,5.20000e-03,-8.00000e-04,
1.0913110e+00,3.80000e-03,-1.20000e-03,
1.0913121e+00,2.60000e-03,-1.60000e-03,
1.0913130e+00,1.20000e-03,-2.00000e-03,
1.0913140e+00,0.00000e+00,-2.40000e-03,
1.0913150e+00,-1.40000e-03,-2.80000e-03,
1.0913160e+00,-2.60000e-03,-3.20000e-03,
1.0913171e+00,-4.00000e-03,-3.60000e-03,
1.0913180e+00,-5.20000e-03,-4.00000e-03,
1.0913190e+00,-6.60000e-03,-4.40000e-03,
1.0913200e+00,-5.60000e-03,-3.60000e-03,
1.0913210e+00,-4.60000e-03,-3.00000e-03,
1.0913219e+00,-3.80000e-03,-2.20000e-03,
1.0913230e+00,-2.80000e-03,-1.60000e-03,
1.0913240e+00,-1.80000e-03,-8.00000e-04,
1.0913250e+00,-1.00000e-03,-2.00000e-04,
1.0913260e+00,0.00000e+00,6.00000e-04,
1.0913270e+00,1.00000e-03,1.20000e-03,
1.0913280e+00,1.80000e-03,2.00000e-03,
1.0913290e+00,2.80000e-03,2.60000e-03,
1.0913301e+00,3.80000e-03,3.40000e-03,
1.0913310e+00,4.60000e-03,4.00000e-03,
1.0913320e+00,4.20000e-03,3.60000e-03,
1.0913330e+00,3.80000e-03,3.20000e-03,
1.0913340e+00,3.40000e-03,2.60000e-03,
1.0913351e+00,3.00000e-03,2.20000e-03,
1.0913360e+00,2.60000e-03,1.80000e-03,
1.0913370e+00,2.20000e-03,1.20000e-03,
1.0913380e+00,1.80000e-03,8.00000e-04,
1.0913390e+00,1.40000e-03,4.00000e-04,
1.0913399e+00,1.00000e-03,-2.00000e-04,
1.0913410e+00,6.00000e-04,-6.00000e-04,
1.0913420e+00,2.00000e-04,-1.20000e-03,
1.0913430e+00,0.00000e+00,-8.00000e-04,
1.0913440e+00,-2.00000e-04,-6.00000e-04,
1.0913450e+00,-6.00000e-04,-2.00000e-04,
1.0913460e+00,-8.00000e-04,0.00000e+00,
1.0913470e+00,-1.20000e-03,4.00000e-04,
1.0913481e+00,-1.40000e-03,6.00000e-04,
1.0913490e+00,-1.60000e-03,8.00000e-04,
1.0913500e+00,-2.00000e-03,1.20000e-03,
1.0913510e+00,-2.20000e-03,1.40000e-03,
1.0913520e+00,-2.60000e-03,1.80000e-03,
1.0913531e+00,-2.80000e-03,2.00000e-03,
1.0913540e+00,-3.20000e-03,2.20000e-03,
1.0913550e+00,-2.20000e-03,2.40000e-03,
1.0913560e+00,-1.20000e-03,2.60000e-03,
1.0913570e+00,-2.00000e-04,2.80000e-03,
1.0913579e+00,6.00000e-04,3.00000e-03,
1.0913590e+00,1.60000e-03,3.20000e-03,
1.0913600e+00,2.60000e-03,3.40000e-03,
1.0913610e+00,3.60000e-03,3.60000e-03,
1.0913620e+00,4.40000e-03,3.80000e-03,
1.0913630e+00,5.40000e-03,4.00000e-03,
1.0913640e+00,6.40000e-03,4.20000e-03,
1.0913650e+00,7.20000e-03,4.40000e-03,
1.0913661e+00,6.00000e-03,4.00000e-03,
1.0913670e+00,4.60000e-03,3.40000e-03,
1.0913680e+00,3.40000e-03,2.80000e-03,
1.0913690e+00,2.00000e-03,2.20000e-03,
1.0913700e+00,6.00000e-04,1.60000e-03,
1.0913711e+00,-6.00000e-04,1.00000e-03,
1.0913720e+00,-2.00000e-03,4.00000e-04,
1.0913730e+00,-3.40000e-03,-2.00000e-04,
1.0913740e+00,-4.60000e-03,-8.00000e-04,
1.0913750e+00,-6.00000e-03,-1.40000e-03,
1.0913759e+00,-7.40000e-03,-2.00000e-03,
1.0913770e+00,-8.80000e-03,-2.60000e-03,
1.0913780e+00,-7.00000e-03,-1.60000e-03,
1.0913790e+00,-5.40000e-03,-6.00000e-04,
1.0913800e+00,-3.80000e-03,2.00000e-04,
1.0913810e+00,-2.20000e-03,1.20000e-03,
1.0913820e+00,-6.00000e-04,2.20000e-03,
1.0913830e+00,1.20000e-03,3.00000e-03,
1.0913841e+00,2.80000e-03,4.00000e-03,
1.0913850e+00,4.40000e-03,5.00000e-03,
1.0913860e+00,6.00000e-03,5.80000e-03,
1.0913870e+00,7.60000e-03,6.80000e-03,
1.0913880e+00,9.20000e-03,7.60000e-03,
1.0913889e+00,7.80000e-03,6.60000e-03,
1.0913900e+00,6.20000e-03,5.60000e-03,
1.0913910e+00,4.80000e-03,4.60000e-03,
1.0913920e+00,3.20000e-03,3.40000e-03,
1.0913930e+00,1.60000e-03,2.40000e-03,
1.0913939e+00,2.00000e-04,1.40000e-03,
1.0913950e+00,-1.40000e-03,2.00000e-04,
1.0913960e+00,-3.00000e-03,-8.00000e-04,
1.0913970e+00,-4.40000e-03,-1.80000e-03,
1.0913980e+00,-6.00000e-03,-3.00000e-03,
1.0913990e+00,-7.60000e-03,-4.00000e-03,
1.0914000e+00,-9.20000e-03,-5.20000e-03,
1.0914010e+00,-7.60000e-03,-4.40000e-03,
1.0914021e+00,-6.20000e-03,-3.80000e-03,
1.0914030e+00,-4.80000e-03,-3.00000e-03,
1.0914040e+00,-3.40000e-03,-2.40000e-03,
1.0914050e+00,-2.00000e-03,-1.60000e-03,
1.0914060e+00,-4.00000e-04,-1.00000e-03,
1.0914069e+00,1.00000e-03,-2.00000e-04,
1.0914080e+00,2.40000e-03,4.00000e-04,
1.0914090e+00,3.80000e-03,1.20000e-03,
1.0914100e+00,5.20000e-03,1.80000e-03,
1.0914110e+00,6.60000e-03,2.40000e-03,
1.0914119e+00,5.40000e-03,1.60000e-03,
1.0914130e+00,4.20000e-03,8.00000e-04,
1.0914140e+00,3.00000e-03,0.00000e+00,
1.0914150e+00,1.60000e-03,-1.00000e-03,
1.0914160e+00,4.00000e-04,-1.80000e-03,
1.0914170e+00,-8.00000e-04,-2.60000e-03,
1.0914180e+00,-2.20000e-03,-3.40000e-03,
1.0914190e+00,-3.40000e-03,-4.40000e-03,
1.0914201e+00,-4.60000e-03,-5.20000e-03,
1.0914210e+00,-6.00000e-03,-6.00000e-03,
1.0914220e+00,-7.20000e-03,-6.80000e-03,
1.0914230e+00,-8.60000e-03,-7.80000e-03,
1.0914240e+00,-7.00000e-03,-6.80000e-03,
1.0914249e+00,-5.60000e-03,-6.00000e-03,
1.0914260e+00,-4.20000e-03,-5.20000e-03,
1.0914270e+00,-2.80000e-03,-4.40000e-03,
1.0914280e+00,-1.40000e-03,-3.60000e-03,
1.0914290e+00,2.00000e-04,-2.80000e-03,
1.0914299e+00,1.60000e-03,-2.00000e-03,
1.0914310e+00,3.00000e-03,-1.20000e-03,
1.0914320e+00,4.40000e-03,-4.00000e-04,
1.0914330e+00,5.80000e-03,4.00000e-04,
1.0914340e+00,7.20000e-03,1.20000e-03,
1.0914350e+00,6.00000e-03,6.00000e-04,
1.0914360e+00,4.80000e-03,0.00000e+00,
1.0914370e+00,3.40000e-03,-6.00000e-04,
1.0914381e+00,2.20000e-03,-1.40000e-03,
1.0914390e+00,8.00000e-04,-2.00000e-03,
1.0914400e+00,-4.00000e-04,-2.60000e-03,
1.0914410e+00,-1.60000e-03,-3.20000e-03,
1.0914420e+00,-3.00000e-03,-4.00000e-03,
1.0914429e+00,-4.20000e-03,-4.60000e-03,
1.0914440e+00,-5.60000e-03,-5.20000e-03,
1.0914450e+00,-6.80000e-03,-5.80000e-03,
1.0914460e+00,-8.20000e-03,-6.60000e-03,
1.0914470e+00,-6.60000e-03,-5.60000e-03,
1.0914479e+00,-5.20000e-03,-4.60000e-03,
1.0914490e+00,-3.80000e-03,-3.60000e-03,
1.0914500e+00,-2.40000e-03,-2.60000e-03,
1.0914510e+00,-1.00000e-03,-1.60000e-03,
1.0914520e+00,6.00000e-04,-6.00000e-04,
1.0914530e+00,2.00000e-03,4.00000e-04,
1.0914540e+00,3.40000e-03,1.40000e-03,
1.0914550e+00,4.80000e-03,2.40000e-03,
1.0914561e+00,6.20000e-03,3.40000e-03,
1.0914570e+00,7.60000e-03,4.40000e-03,
1.0914580e+00,6.80000e-03,3.80000e-03,
1.0914590e+00,5.80000e-03,3.20000e-03,
1.0914600e+00,5.00000e-03,2.40000e-03,
1.0914609e+00,4.00000e-03,1.80000e-03,
1.0914620e+00,3.00000e-03,1.00000e-03,
1.0914630e+00,2.20000e-03,4.00000e-04,
1.0914640e+00,1.20000e-03,-2.00000e-04,
1.0914650e+00,2.00000e-04,-1.00000e-03,
1.0914660e+00,-6.00000e-04,-1.60000e-03,
1.0914670e+00,-1.60000e-03,-2.40000e-03,
1.0914680e+00,-2.60000e-03,-3.00000e-03,
1.0914690e+00,-3.60000e-03,-3.80000e-03,
1.0914700e+00,-3.20000e-03,-3.00000e-03,
1.0914710e+00,-2.80000e-03,-2.20000e-03,
1.0914720e+00,-2.40000e-03,-1.40000e-03,
1.0914730e+00,-2.00000e-03,-8.00000e-04,
1.0914741e+00,-1.60000e-03,0.00000e+00,
1.0914750e+00,-1.20000e-03,8.00000e-04,
1.0914760e+00,-8.00000e-04,1.60000e-03,
1.0914770e+00,-4.00000e-04,2.20000e-03,
1.0914780e+00,0.00000e+00,3.00000e-03,
1.0914789e+00,4.00000e-04,3.80000e-03,
1.0914800e+00,6.00000e-04,4.40000e-03,
1.0914810e+00,1.00000e-03,4.40000e-03,
1.0914820e+00,1.40000e-03,4.20000e-03,
1.0914830e+00,1.80000e-03,4.00000e-03,
1.0914840e+00,2.20000e-03,3.80000e-03,
1.0914850e+00,2.60000e-03,3.60000e-03,
1.0914860e+00,3.00000e-03,3.40000e-03,
1.0914871e+00,3.40000e-03,3.20000e-03,
1.0914880e+00,3.80000e-03,3.00000e-03,
1.0914890e+00,4.20000e-03,2.80000e-03,
1.0914900e+00,4.60000e-03,2.60000e-03,
1.0914910e+00,5.00000e-03,2.40000e-03,
1.0914921e+00,5.40000e-03,2.20000e-03,
1.0914930e+00,4.20000e-03,2.00000e-03,
1.0914940e+00,3.00000e-03,1.60000e-03,
1.0914950e+00,1.80000e-03,1.40000e-03,
1.0914960e+00,6.00000e-04,1.00000e-03,
1.0914969e+00,-6.00000e-04,6.00000e-04,
1.0914980e+00,-1.80000e-03,4.00000e-04,
1.0914990e+00,-3.00000e-03,0.00000e+00,
1.0915000e+00,-4.20000e-03,-4.00000e-04,
1.0915010e+00,-5.40000e-03,-6.00000e-04,
1.0915020e+00,-6.60000e-03,-1.00000e-03,
1.0915030e+00,-8.00000e-03,-1.40000e-03,
1.0915040e+00,-6.60000e-03,-6.00000e-04,
1.0915051e+00,-5.20000e-03,2.00000e-04,
1.0915060e+00,-3.80000e-03,1.00000e-03,
1.0915070e+00,-2.40000e-03,1.80000e-03,
1.0915080e+00,-1.00000e-03,2.60000e-03,
1.0915090e+00,2.00000e-04,3.40000e-03,
1.0915101e+00,1.60000e-03,4.20000e-03,
1.0915110e+00,3.00000e-03,5.00000e-03,
1.0915120e+00,4.40000e-03,5.80000e-03,
1.0915130e+00,5.80000e-03,6.60000e-03,
1.0915140e+00,7.20000e-03,7.40000e-03,
1.0915149e+00,8.40000e-03,8.00000e-03,
1.0915160e+00,7.00000e-03,6.80000e-03,
1.0915170e+00,5.40000e-03,5.60000e-03,
1.0915180e+00,3.80000e-03,4.40000e-03,
1.0915190e+00,2.40000e-03,3.20000e-03,
1.0915200e+00,8.00000e-04,2.00000e-03,
1.0915210e+00,-8.00000e-04,8.00000e-04,
1.0915220e+00,-2.40000e-03,-4.00000e-04,
1.0915231e+00,-3.80000e-03,-1.60000e-03,
1.0915240e+00,-5.40000e-03,-2.80000e-03,
1.0915250e+00,-7.00000e-03,-4.00000e-03,
1.0915260e+00,-8.60000e-03,-5.40000e-03,
1.0915270e+00,-7.20000e-03,-4.40000e-03,
1.0915281e+00,-5.80000e-03,-3.40000e-03,
1.0915290e+00,-4.60000e-03,-2.60000e-03,
1.0915300e+00,-3.20000e-03,-1.60000e-03,
1.0915310e+00,-2.00000e-03,-6.00000e-04,
1.0915320e+00,-6.00000e-04,2.00000e-04,
1.0915329e+00,8.00000e-04,1.20000e-03,
1.0915340e+00,2.00000e-03,2.20000e-03,
1.0915350e+00,3.40000e-03,3.00000e-03,
1.0915360e+00,4.60000e-03,4.00000e-03,
1.0915370e+00,6.00000e-03,5.00000e-03,
1.0915380e+00,7.20000e-03,5.80000e-03,
1.0915390e+00,5.80000e-03,4.80000e-03,
1.0915400e+00,4.40000e-03,3.80000e-03,
1.0915411e+00,3.00000e-03,2.60000e-03,
1.0915420e+00,1.60000e-03,1.60000e-03,
1.0915430e+00,2.00000e-04,4.00000e-04,
1.0915440e+00,-1.20000e-03,-6.00000e-04,
1.0915450e+00,-2.60000e-03,-1.80000e-03,
1.0915461e+00,-4.00000e-03,-2.80000e-03,
1.0915470e+00,-5.40000e-03,-4.00000e-03,
1.0915480e+00,-6.80000e-03,-5.00000e-03,
1.0915490e+00,-8.40000e-03,-6.20000e-03,
1.0915500e+00,-7.00000e-03,-5.40000e-03,
1.0915509e+00,-5.60000e-03,-4.80000e-03,
1.0915520e+00,-4.40000e-03,-4.20000e-03,
1.0915530e+00,-3.00000e-03,-3.40000e-03,
1.0915540e+00,-1.60000e-03,-2.80000e-03,
1.0915550e+00,-4.00000e-04,-2.20000e-03,
1.0915560e+00,1.00000e-03,-1.40000e-03,
1.0915570e+00,2.40000e-03,-8.00000e-04,
1.0915580e+00,3.60000e-03,-2.00000e-04,
1.0915591e+00,5.00000e-03,6.00000e-04,
1.0915600e+00,6.40000e-03,1.20000e-03,
1.0915610e+00,7.60000e-03,1.80000e-03,
1.0915620e+00,6.20000e-03,1.00000e-03,
1.0915630e+00,4.60000e-03,0.00000e+00,
1.0915641e+00,3.00000e-03,-1.00000e-03,
1.0915650e+00,1.40000e-03,-1.80000e-03,
1.0915660e+00,-2.00000e-04,-2.80000e-03,
1.0915670e+00,-1.60000e-03,-3.80000e-03,
1.0915680e+00,-3.20000e-03,-4.80000e-03,
1.0915689e+00,-4.80000e-03,-5.60000e-03,
1.0915700e+00,-6.40000e-03,-6.60000e-03,
1.0915710e+00,-8.00000e-03,-7.60000e-03,
1.0915720e+00,-9.60000e-03,-8.60000e-03,
1.0915730e+00,-8.00000e-03,-7.40000e-03,
1.0915740e+00,-6.40000e-03,-6.40000e-03,
1.0915750e+00,-5.00000e-03,-5.40000e-03,
1.0915760e+00,-3.40000e-03,-4.40000e-03,
1.0915771e+00,-1.80000e-03,-3.40000e-03,
1.0915780e+00,-4.00000e-04,-2.40000e-03,
1.0915790e+00,1.20000e-03,-1.40000e-03,
1.0915800e+00,2.80000e-03,-4.00000e-04,
1.0915810e+00,4.20000e-03,6.00000e-04,
1.0915819e+00,5.80000e-03,1.60000e-03,
1.0915830e+00,7.40000e-03,2.60000e-03,
1.0915840e+00,8.80000e-03,3.60000e-03,
1.0915850e+00,7.40000e-03,2.60000e-03,
1.0915860e+00,6.00000e-03,1.60000e-03,
1.0915869e+00,4.60000e-03,6.00000e-04,
1.0915880e+00,3.20000e-03,-4.00000e-04,
1.0915890e+00,1.80000e-03,-1.40000e-03,
1.0915900e+00,4.00000e-04,-2.40000e-03,
1.0915910e+00,-1.00000e-03,-3.40000e-03,
1.0915920e+00,-2.40000e-03,-4.40000e-03,
1.0915930e+00,-3.80000e-03,-5.40000e-03,
1.0915940e+00,-5.20000e-03,-6.40000e-03,
1.0915951e+00,-6.80000e-03,-7.40000e-03,
1.0915960e+00,-5.80000e-03,-6.20000e-03,
1.0915970e+00,-4.80000e-03,-5.20000e-03,
1.0915980e+00,-4.00000e-03,-4.20000e-03,
1.0915990e+00,-3.00000e-03,-3.00000e-03,
1.0915999e+00,-2.00000e-03,-2.00000e-03,
1.0916010e+00,-1.20000e-03,-1.00000e-03,
1.0916020e+00,-2.00000e-04,2.00000e-04,
1.0916030e+00,8.00000e-04,1.20000e-03,
1.0916040e+00,1.60000e-03,2.20000e-03,
1.0916049e+00,2.60000e-03,3.40000e-03,
1.0916060e+00,3.60000e-03,4.40000e-03,
1.0916070e+00,4.40000e-03,5.40000e-03,
1.0916080e+00,4.20000e-03,4.80000e-03,
1.0916090e+00,4.00000e-03,4.20000e-03,
1.0916100e+00,3.60000e-03,3.60000e-03,
1.0916110e+00,3.40000e-03,3.00000e-03,
1.0916120e+00,3.00000e-03,2.40000e-03,
1.0916131e+00,2.80000e-03,1.80000e-03,
1.0916140e+00,2.40000e-03,1.20000e-03,
1.0916150e+00,2.20000e-03,6.00000e-04,
1.0916160e+00,1.80000e-03,0.00000e+00,
1.0916170e+00,1.60000e-03,-6.00000e-04,
1.0916179e+00,1.20000e-03,-1.40000e-03,
1.0916190e+00,8.00000e-04,-1.20000e-03,
1.0916200e+00,4.00000e-04,-1.00000e-03,
1.0916210e+00,-2.00000e-04,-8.00000e-04,
1.0916220e+00,-6.00000e-04,-8.00000e-04,
1.0916229e+00,-1.20000e-03,-6.00000e-04,
1.0916240e+00,-1.60000e-03,-4.00000e-04,
1.0916250e+00,-2.00000e-03,-2.00000e-04,
1.0916260e+00,-2.60000e-03,-2.00000e-04,
1.0916270e+00,-3.00000e-03,0.00000e+00,
1.0916280e+00,-3.60000e-03,2.00000e-04,
1.0916290e+00,-4.00000e-03,4.00000e-04,
1.0916300e+00,-4.60000e-03,4.00000e-04,
1.0916311e+00,-3.40000e-03,1.00000e-03,
1.0916320e+00,-2.20000e-03,1.40000e-03,
1.0916330e+00,-1.00000e-03,2.00000e-03,
1.0916340e+00,0.00000e+00,2.40000e-03,
1.0916350e+00,1.20000e-03,3.00000e-03,
1.0916359e+00,2.40000e-03,3.40000e-03,
1.0916370e+00,3.60000e-03,4.00000e-03,
1.0916380e+00,4.60000e-03,4.40000e-03,
1.0916390e+00,5.80000e-03,5.00000e-03,
1.0916400e+00,7.00000e-03,5.40000e-03,
1.0916409e+00,8.00000e-03,5.80000e-03,
1.0916420e+00,6.60000e-03,5.20000e-03,
1.0916430e+00,5.20000e-03,4.60000e-03,
1.0916440e+00,3.80000e-03,4.00000e-03,
1.0916450e+00,2.40000e-03,3.20000e-03,
1.0916460e+00,1.00000e-03,2.60000e-03,
1.0916470e+00,-4.00000e-04,2.00000e-03,
1.0916480e+00,-2.00000e-03,1.20000e-03,
1.0916491e+00,-3.40000e-03,6.00000e-04,
1.0916500e+00,-4.80000e-03,0.00000e+00,
1.0916510e+00,-6.20000e-03,-8.00000e-04,
1.0916520e+00,-7.60000e-03,-1.40000e-03,
1.0916530e+00,-9.20000e-03,-2.20000e-03,
1.0916539e+00,-7.40000e-03,-1.60000e-03,
1.0916550e+00,-5.80000e-03,-1.00000e-03,
1.0916560e+00,-4.20000e-03,-4.00000e-04,
1.0916570e+00,-2.60000e-03,2.00000e-04,
1.0916580e+00,-1.00000e-03,8.00000e-04,
1.0916589e+00,8.00000e-04,1.20000e-03,
1.0916600e+00,2.40000e-03,1.80000e-03,
1.0916610e+00,4.00000e-03,2.40000e-03,
1.0916620e+00,5.60000e-03,3.00000e-03,
1.0916630e+00,7.20000e-03,3.60000e-03,
1.0916640e+00,8.80000e-03,4.00000e-03,
1.0916650e+00,7.40000e-03,3.40000e-03,
1.0916660e+00,6.00000e-03,2.60000e-03,
1.0916671e+00,4.60000e-03,2.00000e-03,
1.0916680e+00,3.00000e-03,1.20000e-03,
1.0916690e+00,1.60000e-03,6.00000e-04,
1.0916700e+00,2.00000e-04,-2.00000e-04,
1.0916710e+00,-1.40000e-03,-1.00000e-03,
1.0916719e+00,-2.80000e-03,-1.60000e-03,
1.0916730e+00,-4.20000e-03,-2.40000e-03,
1.0916740e+00,-5.80000e-03,-3.00000e-03,
1.0916750e+00,-7.20000e-03,-3.80000e-03,
1.0916760e+00,-8.80000e-03,-4.60000e-03,
1.0916770e+00,-7.20000e-03,-4.00000e-03,
1.0916780e+00,-5.60000e-03,-3.40000e-03,
1.0916790e+00,-4.00000e-03,-3.00000e-03,
1.0916800e+00,-2.60000e-03,-2.40000e-03,
1.0916810e+00,-1.00000e-03,-2.00000e-03,
1.0916820e+00,6.00000e-04,-1.40000e-03,
1.0916830e+00,2.20000e-03,-1.00000e-03,
1.0916840e+00,3.60000e-03,-4.00000e-04,
1.0916851e+00,5.20000e-03,0.00000e+00,
1.0916860e+00,6.80000e-03,6.00000e-04,
1.0916870e+00,8.20000e-03,1.00000e-03,
