X,CH1,CH2,
7.1163100e-01,4.00000e-04,2.60000e-03,
7.1163201e-01,6.00000e-04,8.00000e-04,
7.1163303e-01,6.00000e-04,-1.00000e-03,
7.1163398e-01,6.00000e-04,-3.00000e-03,
7.1163499e-01,6.00000e-04,-4.80000e-03,
7.1163601e-01,8.00000e-04,-6.60000e-03,
7.1163702e-01,8.00000e-04,-8.60000e-03,
7.1163797e-01,8.00000e-04,-1.04000e-02,
7.1163899e-01,8.00000e-04,-1.24000e-02,
7.1164000e-01,2.00000e-04,-1.04000e-02,
7.1164101e-01,-4.00000e-04,-8.60000e-03,
7.1164203e-01,-1.20000e-03,-6.80000e-03,
7.1164298e-01,-1.80000e-03,-5.00000e-03,
7.1164399e-01,-2.40000e-03,-3.20000e-03,
7.1164501e-01,-3.20000e-03,-1.40000e-03,
7.1164602e-01,-3.80000e-03,4.00000e-04,
7.1164697e-01,-4.40000e-03,2.20000e-03,
7.1164799e-01,-5.20000e-03,4.00000e-03,
7.1164900e-01,-5.80000e-03,5.80000e-03,
7.1165001e-01,-6.60000e-03,7.60000e-03,
7.1165103e-01,-5.40000e-03,6.40000e-03,
7.1165198e-01,-4.20000e-03,5.20000e-03,
7.1165299e-01,-3.00000e-03,4.00000e-03,
7.1165401e-01,-1.80000e-03,2.60000e-03,
7.1165502e-01,-6.00000e-04,1.40000e-03,
7.1165597e-01,6.00000e-04,2.00000e-04,
7.1165699e-01,1.80000e-03,-1.20000e-03,
7.1165800e-01,3.00000e-03,-2.40000e-03,
7.1165901e-01,4.20000e-03,-3.60000e-03,
7.1166003e-01,5.40000e-03,-5.00000e-03,
7.1166098e-01,6.60000e-03,-6.20000e-03,
7.1166199e-01,7.80000e-03,-7.60000e-03,
7.1166301e-01,6.40000e-03,-6.80000e-03,
7.1166402e-01,5.00000e-03,-6.00000e-03,
7.1166497e-01,3.60000e-03,-5.20000e-03,
7.1166599e-01,2.20000e-03,-4.40000e-03,
7.1166700e-01,8.00000e-04,-3.60000e-03,
7.1166801e-01,-6.00000e-04,-3.00000e-03,
7.1166903e-01,-2.00000e-03,-2.20000e-03,
7.1166998e-01,-3.40000e-03,-1.40000e-03,
7.1167099e-01,-4.80000e-03,-6.00000e-04,
7.1167201e-01,-6.20000e-03,2.00000e-04,
7.1167302e-01,-7.60000e-03,8.00000e-04,
7.1167397e-01,-6.20000e-03,8.00000e-04,
7.1167499e-01,-4.80000e-03,6.00000e-04,
7.1167600e-01,-3.60000e-03,4.00000e-04,
7.1167701e-01,-2.20000e-03,2.00000e-04,
7.1167803e-01,-8.00000e-04,2.00000e-04,
7.1167898e-01,4.00000e-04,0.00000e+00,
7.1168000e-01,1.80000e-03,-2.00000e-04,
7.1168101e-01,3.20000e-03,-4.00000e-04,
7.1168202e-01,4.40000e-03,-4.00000e-04,
7.1168298e-01,5.80000e-03,-6.00000e-04,
7.1168399e-01,7.20000e-03,-8.00000e-04,
7.1168500e-01,8.40000e-03,-1.00000e-03,
7.1168602e-01,7.40000e-03,-8.00000e-04,
7.1168703e-01,6.20000e-03,-6.00000e-04,
7.1168798e-01,5.00000e-03,-6.00000e-04,
7.1168900e-01,3.80000e-03,-4.00000e-04,
7.1169001e-01,2.60000e-03,-2.00000e-04,
7.1169102e-01,1.40000e-03,-2.00000e-04,
7.1169198e-01,2.00000e-04,0.00000e+00,
7.1169299e-01,-1.00000e-03,2.00000e-04,
7.1169400e-01,-2.20000e-03,2.00000e-04,
7.1169502e-01,-3.40000e-03,4.00000e-04,
7.1169603e-01,-4.60000e-03,4.00000e-04,
7.1169698e-01,-3.80000e-03,4.00000e-04,
7.1169800e-01,-3.20000e-03,4.00000e-04,
7.1169901e-01,-2.40000e-03,4.00000e-04,
7.1170002e-01,-1.80000e-03,4.00000e-04,
7.1170098e-01,-1.00000e-03,4.00000e-04,
7.1170199e-01,-4.00000e-04,4.00000e-04,
7.1170300e-01,4.00000e-04,4.00000e-04,
7.1170402e-01,1.00000e-03,4.00000e-04,
7.1170503e-01,1.80000e-03,4.00000e-04,
7.1170598e-01,2.40000e-03,4.00000e-04,
7.1170700e-01,3.20000e-03,4.00000e-04,
7.1170801e-01,3.80000e-03,2.00000e-04,
7.1170902e-01,3.20000e-03,4.00000e-04,
7.1170998e-01,2.60000e-03,6.00000e-04,
7.1171099e-01,1.80000e-03,8.00000e-04,
7.1171200e-01,1.20000e-03,1.00000e-03,
7.1171302e-01,6.00000e-04,1.20000e-03,
7.1171403e-01,-2.00000e-04,1.40000e-03,
7.1171498e-01,-8.00000e-04,1.60000e-03,
7.1171600e-01,-1.40000e-03,1.80000e-03,
7.1171701e-01,-2.20000e-03,2.00000e-03,
7.1171802e-01,-2.80000e-03,2.20000e-03,
7.1171898e-01,-3.60000e-03,2.40000e-03,
7.1171999e-01,-2.80000e-03,2.40000e-03,
7.1172100e-01,-2.00000e-03,2.20000e-03,
7.1172202e-01,-1.40000e-03,2.00000e-03,
7.1172303e-01,-6.00000e-04,1.80000e-03,
7.1172398e-01,2.00000e-04,1.80000e-03,
7.1172500e-01,8.00000e-04,1.60000e-03,
7.1172601e-01,1.60000e-03,1.40000e-03,
7.1172702e-01,2.40000e-03,1.20000e-03,
7.1172798e-01,3.00000e-03,1.20000e-03,
7.1172899e-01,3.80000e-03,1.00000e-03,
7.1173000e-01,4.60000e-03,8.00000e-04,
7.1173102e-01,5.20000e-03,6.00000e-04,
7.1173197e-01,4.20000e-03,4.00000e-04,
7.1173298e-01,3.20000e-03,2.00000e-04,
7.1173400e-01,2.20000e-03,0.00000e+00,
7.1173501e-01,1.00000e-03,-2.00000e-04,
7.1173602e-01,0.00000e+00,-4.00000e-04,
7.1173698e-01,-1.00000e-03,-6.00000e-04,
7.1173799e-01,-2.00000e-03,-8.00000e-04,
7.1173900e-01,-3.20000e-03,-1.00000e-03,
7.1174002e-01,-4.20000e-03,-1.20000e-03,
7.1174097e-01,-5.20000e-03,-1.40000e-03,
7.1174198e-01,-6.40000e-03,-1.80000e-03,
7.1174300e-01,-5.20000e-03,-1.00000e-03,
7.1174401e-01,-4.20000e-03,-2.00000e-04,
7.1174502e-01,-3.20000e-03,6.00000e-04,
7.1174598e-01,-2.20000e-03,1.40000e-03,
7.1174699e-01,-1.00000e-03,2.20000e-03,
7.1174800e-01,0.00000e+00,3.00000e-03,
7.1174902e-01,1.00000e-03,3.80000e-03,
7.1174997e-01,2.00000e-03,4.60000e-03,
7.1175098e-01,3.20000e-03,5.40000e-03,
7.1175200e-01,4.20000e-03,6.20000e-03,
7.1175301e-01,5.20000e-03,7.00000e-03,
7.1175402e-01,6.20000e-03,7.60000e-03,
7.1175498e-01,5.20000e-03,6.00000e-03,
7.1175599e-01,4.20000e-03,4.20000e-03,
7.1175700e-01,3.00000e-03,2.60000e-03,
7.1175802e-01,2.00000e-03,8.00000e-04,
7.1175897e-01,8.00000e-04,-1.00000e-03,
7.1175998e-01,-2.00000e-04,-2.60000e-03,
7.1176100e-01,-1.40000e-03,-4.40000e-03,
7.1176201e-01,-2.40000e-03,-6.20000e-03,
7.1176302e-01,-3.60000e-03,-7.80000e-03,
7.1176398e-01,-4.60000e-03,-9.60000e-03,
7.1176499e-01,-5.80000e-03,-1.14000e-02,
7.1176600e-01,-5.20000e-03,-9.40000e-03,
7.1176702e-01,-4.80000e-03,-7.40000e-03,
7.1176797e-01,-4.40000e-03,-5.60000e-03,
7.1176898e-01,-4.00000e-03,-3.60000e-03,
7.1177000e-01,-3.60000e-03,-1.80000e-03,
7.1177101e-01,-3.20000e-03,2.00000e-04,
7.1177202e-01,-2.80000e-03,2.20000e-03,
7.1177298e-01,-2.40000e-03,4.00000e-03,
7.1177399e-01,-2.00000e-03,6.00000e-03,
7.1177500e-01,-1.60000e-03,7.80000e-03,
7.1177602e-01,-1.20000e-03,9.80000e-03,
7.1177697e-01,-8.00000e-04,1.16000e-02,
7.1177799e-01,-4.00000e-04,9.60000e-03,
7.1177900e-01,0.00000e+00,7.40000e-03,
7.1178001e-01,2.00000e-04,5.20000e-03,
7.1178102e-01,6.00000e-04,3.00000e-03,
7.1178198e-01,8.00000e-04,8.00000e-04,
7.1178299e-01,1.20000e-03,-1.40000e-03,
7.1178401e-01,1.40000e-03,-3.60000e-03,
7.1178502e-01,1.80000e-03,-5.80000e-03,
7.1178597e-01,2.00000e-03,-8.00000e-03,
7.1178699e-01,2.40000e-03,-1.02000e-02,
7.1178800e-01,2.60000e-03,-1.24000e-02,
7.1178901e-01,2.00000e-03,-1.08000e-02,
7.1179003e-01,1.20000e-03,-9.40000e-03,
7.1179098e-01,4.00000e-04,-7.80000e-03,
7.1179199e-01,-4.00000e-04,-6.40000e-03,
7.1179301e-01,-1.00000e-03,-4.80000e-03,
7.1179402e-01,-1.80000e-03,-3.40000e-03,
7.1179497e-01,-2.60000e-03,-1.80000e-03,
7.1179599e-01,-3.40000e-03,-4.00000e-04,
7.1179700e-01,-4.00000e-03,1.20000e-03,
7.1179801e-01,-4.80000e-03,2.60000e-03,
7.1179903e-01,-5.60000e-03,4.20000e-03,
7.1179998e-01,-6.40000e-03,5.60000e-03,
7.1180099e-01,-5.00000e-03,4.80000e-03,
7.1180201e-01,-3.60000e-03,3.80000e-03,
7.1180302e-01,-2.20000e-03,2.80000e-03,
7.1180397e-01,-1.00000e-03,1.80000e-03,
7.1180499e-01,4.00000e-04,8.00000e-04,
7.1180600e-01,1.80000e-03,0.00000e+00,
7.1180701e-01,3.20000e-03,-1.00000e-03,
7.1180803e-01,4.40000e-03,-2.00000e-03,
7.1180898e-01,5.80000e-03,-3.00000e-03,
7.1180999e-01,7.20000e-03,-4.00000e-03,
7.1181101e-01,8.40000e-03,-5.00000e-03,
7.1181202e-01,7.20000e-03,-4.40000e-03,
7.1181297e-01,6.00000e-03,-4.00000e-03,
7.1181399e-01,4.80000e-03,-3.40000e-03,
7.1181500e-01,3.60000e-03,-3.00000e-03,
7.1181601e-01,2.40000e-03,-2.40000e-03,
7.1181703e-01,1.20000e-03,-2.00000e-03,
7.1181798e-01,0.00000e+00,-1.40000e-03,
7.1181899e-01,-1.20000e-03,-1.00000e-03,
7.1182001e-01,-2.40000e-03,-4.00000e-04,
7.1182102e-01,-3.60000e-03,0.00000e+00,
7.1182197e-01,-4.80000e-03,6.00000e-04,
7.1182299e-01,-6.00000e-03,1.00000e-03,
7.1182400e-01,-4.80000e-03,8.00000e-04,
7.1182501e-01,-3.80000e-03,6.00000e-04,
7.1182603e-01,-2.80000e-03,2.00000e-04,
7.1182698e-01,-1.80000e-03,0.00000e+00,
7.1182799e-01,-8.00000e-04,-4.00000e-04,
7.1182901e-01,4.00000e-04,-6.00000e-04,
7.1183002e-01,1.40000e-03,-1.00000e-03,
7.1183097e-01,2.40000e-03,-1.20000e-03,
7.1183199e-01,3.40000e-03,-1.60000e-03,
7.1183300e-01,4.40000e-03,-1.80000e-03,
7.1183401e-01,5.40000e-03,-2.20000e-03,
7.1183503e-01,4.60000e-03,-1.80000e-03,
7.1183598e-01,3.80000e-03,-1.60000e-03,
7.1183699e-01,3.00000e-03,-1.20000e-03,
7.1183801e-01,2.20000e-03,-1.00000e-03,
7.1183902e-01,1.40000e-03,-6.00000e-04,
7.1183997e-01,6.00000e-04,-4.00000e-04,
7.1184099e-01,-4.00000e-04,-2.00000e-04,
7.1184200e-01,-1.20000e-03,2.00000e-04,
7.1184301e-01,-2.00000e-03,4.00000e-04,
7.1184403e-01,-2.80000e-03,8.00000e-04,
7.1184498e-01,-3.60000e-03,1.00000e-03,
7.1184599e-01,-4.60000e-03,1.20000e-03,
7.1184701e-01,-3.60000e-03,1.00000e-03,
7.1184802e-01,-2.80000e-03,8.00000e-04,
7.1184897e-01,-1.80000e-03,6.00000e-04,
7.1184999e-01,-1.00000e-03,4.00000e-04,
7.1185100e-01,0.00000e+00,2.00000e-04,
7.1185201e-01,8.00000e-04,-2.00000e-04,
7.1185303e-01,1.80000e-03,-4.00000e-04,
7.1185398e-01,2.60000e-03,-6.00000e-04,
7.1185499e-01,3.60000e-03,-8.00000e-04,
7.1185601e-01,4.40000e-03,-1.00000e-03,
7.1185702e-01,5.20000e-03,-1.40000e-03,
7.1185797e-01,4.40000e-03,-1.00000e-03,
7.1185899e-01,3.40000e-03,-8.00000e-04,
7.1186000e-01,2.40000e-03,-6.00000e-04,
7.1186101e-01,1.40000e-03,-4.00000e-04,
7.1186203e-01,6.00000e-04,0.00000e+00,
7.1186298e-01,-4.00000e-04,2.00000e-04,
7.1186399e-01,-1.40000e-03,4.00000e-04,
7.1186501e-01,-2.40000e-03,6.00000e-04,
7.1186602e-01,-3.20000e-03,1.00000e-03,
7.1186697e-01,-4.20000e-03,1.20000e-03,
7.1186799e-01,-5.20000e-03,1.40000e-03,
7.1186900e-01,-6.20000e-03,1.60000e-03,
7.1187001e-01,-4.80000e-03,1.80000e-03,
7.1187103e-01,-3.60000e-03,2.00000e-03,
7.1187198e-01,-2.40000e-03,2.00000e-03,
7.1187299e-01,-1.20000e-03,2.20000e-03,
7.1187401e-01,0.00000e+00,2.20000e-03,
7.1187502e-01,1.40000e-03,2.40000e-03,
7.1187598e-01,2.60000e-03,2.40000e-03,
7.1187699e-01,3.80000e-03,2.60000e-03,
7.1187800e-01,5.00000e-03,2.60000e-03,
7.1187901e-01,6.20000e-03,2.80000e-03,
7.1188003e-01,7.40000e-03,2.80000e-03,
7.1188098e-01,6.20000e-03,2.20000e-03,
7.1188200e-01,5.00000e-03,1.60000e-03,
7.1188301e-01,3.80000e-03,1.00000e-03,
7.1188402e-01,2.60000e-03,2.00000e-04,
7.1188498e-01,1.40000e-03,-4.00000e-04,
7.1188599e-01,2.00000e-04,-1.00000e-03,
7.1188700e-01,-1.00000e-03,-1.60000e-03,
7.1188802e-01,-2.20000e-03,-2.40000e-03,
7.1188903e-01,-3.40000e-03,-3.00000e-03,
7.1188998e-01,-4.60000e-03,-3.60000e-03,
7.1189100e-01,-5.80000e-03,-4.20000e-03,
7.1189201e-01,-7.00000e-03,-5.00000e-03,
7.1189302e-01,-6.00000e-03,-3.40000e-03,
7.1189398e-01,-5.00000e-03,-2.00000e-03,
7.1189499e-01,-4.00000e-03,-6.00000e-04,
7.1189600e-01,-3.00000e-03,8.00000e-04,
7.1189702e-01,-2.00000e-03,2.20000e-03,
7.1189803e-01,-1.20000e-03,3.80000e-03,
7.1189898e-01,-2.00000e-04,5.20000e-03,
7.1190000e-01,8.00000e-04,6.60000e-03,
7.1190101e-01,1.80000e-03,8.00000e-03,
7.1190202e-01,2.80000e-03,9.40000e-03,
7.1190298e-01,3.60000e-03,1.08000e-02,
7.1190399e-01,3.20000e-03,9.00000e-03,
7.1190500e-01,2.80000e-03,7.00000e-03,
7.1190602e-01,2.40000e-03,5.00000e-03,
7.1190703e-01,1.80000e-03,3.00000e-03,
7.1190798e-01,1.40000e-03,1.00000e-03,
7.1190900e-01,1.00000e-03,-8.00000e-04,
7.1191001e-01,4.00000e-04,-2.80000e-03,
7.1191102e-01,0.00000e+00,-4.80000e-03,
7.1191198e-01,-4.00000e-04,-6.80000e-03,
7.1191299e-01,-1.00000e-03,-8.80000e-03,
7.1191400e-01,-1.40000e-03,-1.08000e-02,
7.1191502e-01,-2.00000e-03,-1.28000e-02,
7.1191603e-01,-2.20000e-03,-1.06000e-02,
7.1191698e-01,-2.40000e-03,-8.40000e-03,
7.1191800e-01,-2.60000e-03,-6.40000e-03,
7.1191901e-01,-3.00000e-03,-4.20000e-03,
7.1192002e-01,-3.20000e-03,-2.00000e-03,
7.1192098e-01,-3.40000e-03,0.00000e+00,
7.1192199e-01,-3.60000e-03,2.20000e-03,
7.1192300e-01,-4.00000e-03,4.40000e-03,
7.1192402e-01,-4.20000e-03,6.40000e-03,
7.1192503e-01,-4.40000e-03,8.60000e-03,
7.1192598e-01,-4.80000e-03,1.06000e-02,
7.1192700e-01,-3.80000e-03,9.00000e-03,
7.1192801e-01,-2.80000e-03,7.20000e-03,
7.1192902e-01,-1.80000e-03,5.60000e-03,
7.1192998e-01,-8.00000e-04,3.80000e-03,
7.1193099e-01,2.00000e-04,2.20000e-03,
7.1193200e-01,1.20000e-03,4.00000e-04,
7.1193302e-01,2.20000e-03,-1.20000e-03,
7.1193397e-01,3.20000e-03,-3.00000e-03,
7.1193498e-01,4.20000e-03,-4.60000e-03,
7.1193600e-01,5.20000e-03,-6.40000e-03,
7.1193701e-01,6.20000e-03,-8.00000e-03,
7.1193802e-01,7.20000e-03,-9.80000e-03,
7.1193898e-01,5.80000e-03,-8.60000e-03,
7.1193999e-01,4.20000e-03,-7.40000e-03,
7.1194100e-01,2.60000e-03,-6.40000e-03,
7.1194202e-01,1.20000e-03,-5.20000e-03,
7.1194297e-01,-4.00000e-04,-4.00000e-03,
7.1194398e-01,-2.00000e-03,-3.00000e-03,
7.1194500e-01,-3.60000e-03,-1.80000e-03,
7.1194601e-01,-5.00000e-03,-6.00000e-04,
7.1194702e-01,-6.60000e-03,4.00000e-04,
7.1194798e-01,-8.20000e-03,1.60000e-03,
7.1194899e-01,-9.80000e-03,2.60000e-03,
7.1195000e-01,-8.00000e-03,2.40000e-03,
7.1195102e-01,-6.40000e-03,2.00000e-03,
7.1195197e-01,-4.80000e-03,1.60000e-03,
7.1195298e-01,-3.00000e-03,1.20000e-03,
7.1195400e-01,-1.40000e-03,8.00000e-04,
7.1195501e-01,2.00000e-04,6.00000e-04,
7.1195602e-01,2.00000e-03,2.00000e-04,
7.1195698e-01,3.60000e-03,-2.00000e-04,
7.1195799e-01,5.20000e-03,-6.00000e-04,
7.1195900e-01,7.00000e-03,-1.00000e-03,
7.1196002e-01,8.60000e-03,-1.40000e-03,
7.1196097e-01,1.02000e-02,-1.80000e-03,
7.1196198e-01,8.80000e-03,-1.60000e-03,
7.1196300e-01,7.20000e-03,-1.60000e-03,
7.1196401e-01,5.60000e-03,-1.40000e-03,
7.1196502e-01,4.20000e-03,-1.40000e-03,
7.1196598e-01,2.60000e-03,-1.20000e-03,
7.1196699e-01,1.00000e-03,-1.20000e-03,
7.1196800e-01,-6.00000e-04,-1.00000e-03,
7.1196902e-01,-2.00000e-03,-1.00000e-03,
7.1196997e-01,-3.60000e-03,-8.00000e-04,
7.1197098e-01,-5.20000e-03,-8.00000e-04,
7.1197200e-01,-6.80000e-03,-8.00000e-04,
7.1197301e-01,-5.60000e-03,-8.00000e-04,
7.1197402e-01,-4.40000e-03,-8.00000e-04,
7.1197498e-01,-3.20000e-03,-8.00000e-04,
7.1197599e-01,-2.20000e-03,-1.00000e-03,
7.1197701e-01,-1.00000e-03,-1.00000e-03,
7.1197802e-01,2.00000e-04,-1.00000e-03,
7.1197897e-01,1.40000e-03,-1.00000e-03,
7.1197999e-01,2.40000e-03,-1.20000e-03,
7.1198100e-01,3.60000e-03,-1.20000e-03,
7.1198201e-01,4.80000e-03,-1.20000e-03,
7.1198303e-01,6.00000e-03,-1.20000e-03,
7.1198398e-01,7.00000e-03,-1.40000e-03,
7.1198499e-01,6.00000e-03,-1.00000e-03,
7.1198601e-01,4.80000e-03,-6.00000e-04,
7.1198702e-01,3.60000e-03,-2.00000e-04,
7.1198797e-01,2.40000e-03,2.00000e-04,
7.1198899e-01,1.20000e-03,6.00000e-04,
7.1199000e-01,0.00000e+00,8.00000e-04,
7.1199101e-01,-1.20000e-03,1.20000e-03,
7.1199203e-01,-2.40000e-03,1.60000e-03,
7.1199298e-01,-3.60000e-03,2.00000e-03,
7.1199399e-01,-4.80000e-03,2.40000e-03,
7.1199501e-01,-6.00000e-03,2.60000e-03,
7.1199602e-01,-4.80000e-03,2.20000e-03,
7.1199697e-01,-3.80000e-03,1.80000e-03,
7.1199799e-01,-2.80000e-03,1.40000e-03,
7.1199900e-01,-1.60000e-03,1.00000e-03,
7.1200001e-01,-6.00000e-04,6.00000e-04,
7.1200103e-01,4.00000e-04,2.00000e-04,
7.1200198e-01,1.60000e-03,-4.00000e-04,
7.1200299e-01,2.60000e-03,-8.00000e-04,
7.1200401e-01,3.60000e-03,-1.20000e-03,
7.1200502e-01,4.80000e-03,-1.60000e-03,
7.1200597e-01,5.80000e-03,-2.00000e-03,
7.1200699e-01,6.80000e-03,-2.60000e-03,
7.1200800e-01,5.60000e-03,-2.00000e-03,
7.1200901e-01,4.40000e-03,-1.60000e-03,
7.1201003e-01,3.20000e-03,-1.20000e-03,
7.1201098e-01,2.00000e-03,-8.00000e-04,
7.1201199e-01,8.00000e-04,-4.00000e-04,
7.1201301e-01,-4.00000e-04,0.00000e+00,
7.1201402e-01,-1.60000e-03,4.00000e-04,
7.1201497e-01,-2.80000e-03,8.00000e-04,
7.1201599e-01,-4.00000e-03,1.20000e-03,
7.1201700e-01,-5.20000e-03,1.60000e-03,
7.1201801e-01,-6.60000e-03,2.00000e-03,
7.1201903e-01,-5.40000e-03,2.40000e-03,
7.1201998e-01,-4.20000e-03,2.60000e-03,
7.1202099e-01,-3.20000e-03,2.80000e-03,
7.1202201e-01,-2.00000e-03,3.20000e-03,
7.1202302e-01,-1.00000e-03,3.40000e-03,
7.1202397e-01,2.00000e-04,3.60000e-03,
7.1202499e-01,1.40000e-03,4.00000e-03,
7.1202600e-01,2.40000e-03,4.20000e-03,
7.1202701e-01,3.60000e-03,4.40000e-03,
7.1202803e-01,4.60000e-03,4.80000e-03,
7.1202898e-01,5.80000e-03,5.00000e-03,
7.1202999e-01,6.80000e-03,5.20000e-03,
7.1203101e-01,6.00000e-03,4.20000e-03,
7.1203202e-01,5.20000e-03,3.00000e-03,
7.1203297e-01,4.40000e-03,1.80000e-03,
7.1203399e-01,3.60000e-03,6.00000e-04,
7.1203500e-01,2.80000e-03,-6.00000e-04,
7.1203601e-01,2.00000e-03,-1.80000e-03,
7.1203703e-01,1.20000e-03,-3.00000e-03,
7.1203798e-01,4.00000e-04,-4.20000e-03,
7.1203899e-01,-4.00000e-04,-5.40000e-03,
7.1204001e-01,-1.20000e-03,-6.60000e-03,
7.1204102e-01,-2.20000e-03,-7.80000e-03,
7.1204197e-01,-2.20000e-03,-6.20000e-03,
7.1204299e-01,-2.20000e-03,-4.60000e-03,
7.1204400e-01,-2.40000e-03,-3.00000e-03,
7.1204501e-01,-2.40000e-03,-1.40000e-03,
7.1204603e-01,-2.60000e-03,2.00000e-04,
7.1204698e-01,-2.60000e-03,1.80000e-03,
7.1204799e-01,-2.60000e-03,3.40000e-03,
7.1204901e-01,-2.80000e-03,5.00000e-03,
7.1205002e-01,-2.80000e-03,6.60000e-03,
7.1205097e-01,-3.00000e-03,8.20000e-03,
7.1205199e-01,-3.00000e-03,9.80000e-03,
7.1205300e-01,-3.20000e-03,1.14000e-02,
7.1205401e-01,-2.40000e-03,9.20000e-03,
7.1205503e-01,-1.80000e-03,7.00000e-03,
7.1205598e-01,-1.20000e-03,4.80000e-03,
7.1205699e-01,-6.00000e-04,2.60000e-03,
7.1205801e-01,0.00000e+00,4.00000e-04,
7.1205902e-01,6.00000e-04,-1.80000e-03,
7.1205997e-01,1.20000e-03,-4.00000e-03,
7.1206099e-01,1.80000e-03,-6.20000e-03,
7.1206200e-01,2.40000e-03,-8.40000e-03,
7.1206301e-01,3.00000e-03,-1.06000e-02,
7.1206403e-01,3.60000e-03,-1.30000e-02,
7.1206498e-01,2.80000e-03,-1.12000e-02,
7.1206599e-01,1.80000e-03,-9.40000e-03,
7.1206701e-01,1.00000e-03,-7.80000e-03,
7.1206802e-01,0.00000e+00,-6.00000e-03,
7.1206897e-01,-8.00000e-04,-4.40000e-03,
7.1206999e-01,-1.80000e-03,-2.60000e-03,
7.1207100e-01,-2.60000e-03,-8.00000e-04,
7.1207201e-01,-3.60000e-03,8.00000e-04,
7.1207303e-01,-4.40000e-03,2.60000e-03,
7.1207398e-01,-5.40000e-03,4.20000e-03,
7.1207500e-01,-6.20000e-03,6.00000e-03,
7.1207601e-01,-7.20000e-03,7.60000e-03,
7.1207702e-01,-5.80000e-03,6.40000e-03,
7.1207798e-01,-4.40000e-03,5.20000e-03,
7.1207899e-01,-3.00000e-03,4.00000e-03,
7.1208000e-01,-1.80000e-03,2.80000e-03,
7.1208102e-01,-4.00000e-04,1.60000e-03,
7.1208203e-01,1.00000e-03,2.00000e-04,
7.1208298e-01,2.40000e-03,-1.00000e-03,
7.1208400e-01,3.60000e-03,-2.20000e-03,
7.1208501e-01,5.00000e-03,-3.40000e-03,
7.1208602e-01,6.40000e-03,-4.60000e-03,
